word,pos,count,tag1,tag2,tag3
rechtfertigung,NOUN,95,,,
heilung,NOUN,95,,,
kriegslied,NOUN,95,,,
kaufen,VERB,95,,,
sprichwört,VERB,95,,,
nötigen,ADJ,95,,,
verloren,VERB,95,,,
beiwört,VERB,95,,,
jacob,PROPN,94,,,
geistesbildung,NOUN,94,,,
unheil,NOUN,94,,,
anschaulichkeit,NOUN,94,,,
korn,NOUN,94,,,
motivirt,NOUN,94,,,
einfallen,VERB,94,,,
knoten,NOUN,94,,,
blitzen,VERB,94,,,
höchster,ADJ,94,,,
schande,NOUN,94,,,
he,X,94,,,
behagen,VERB,94,,,
entfernen,VERB,94,,,
verändert,VERB,94,,,
theologe,NOUN,94,,,
befördern,VERB,94,,,
mäßig,ADV,94,,,
seminar,PROPN,94,,,
dienend,ADV,94,,,
verwunden,VERB,94,,,
wiedersehen,VERB,94,,,
berichtigen,VERB,94,,,
redekunst,PROPN,94,Poetologie,Rhetorik,
anbringen,VERB,94,,,
gründlichkeit,NOUN,93,,,
symbol,NOUN,93,,,
apollo,PROPN,93,,,
weben,VERB,93,,,
staunen,VERB,93,,,
frühzeitig,ADV,93,,,
unterstützung,NOUN,93,,,
os,X,93,,,
evangelium,NOUN,93,,,
stofflich,ADV,93,,,
heutzutage,ADV,93,,,
lustspiel,X,93,,,
abt,PROPN,93,,,
behörde,NOUN,93,,,
stand,VERB,92,,,
kluft,NOUN,92,,,
gemüthes,ADJ,92,Emotion ,,
hallen,VERB,92,,,
rührung,PROPN,92,,,
verklären,VERB,92,,,
arion,NOUN,92,,,
verein,NOUN,92,,,
heiligtum,NOUN,92,,,
aufschwung,NOUN,92,,,
rosen,PROPN,92,,,
elegisch,ADV,92,,,
sächsisch,ADV,92,,,
herodot,NOUN,92,Person,Schriftsteller,Historisch 
lesend,ADV,92,Praktik,Lesen,
unwesentlich,ADV,92,,,
ter,X,92,,,
festlich,ADV,92,,,
idyllisch,ADV,92,,,
mährchen,NOUN,92,,,
vorgehen,VERB,92,,,
kleidung,NOUN,92,,,
christus,PROPN,92,,,
aufkommen,VERB,92,,,
regieren,VERB,92,,,
widerstreben,VERB,92,,,
nummer,NOUN,92,,,
reineken,NOUN,92,,,
ehrgeiz,PROPN,92,,,
aufbau,NOUN,92,,,
gelegen,VERB,92,,,
concret,PROPN,92,,,
jhnen,NOUN,92,,,
kanon,PROPN,92,,,
eigenartig,ADV,92,,,
sowol,NOUN,92,,,
schulwesen,NOUN,92,,,
rudenz,NOUN,92,,,
dionys,PROPN,92,,,
unermüdlich,ADV,91,,,
überraschen,VERB,91,,,
mode,NOUN,91,,,
besorgt,ADV,91,,,
dargestellt,VERB,91,,,
schaf,NOUN,91,,,
triumph,PROPN,91,,,
begraben,VERB,91,,,
schauspieler,NOUN,91,,,
fressen,VERB,91,,,
büßen,VERB,91,,,
entbehrlich,ADV,91,,,
verschmelzen,VERB,91,,,
läutern,VERB,91,,,
abhelfen,VERB,91,,,
gebunden,VERB,91,,,
zutrauen,VERB,91,,,
rechtschreibung,NOUN,91,,,
schülerin,NOUN,91,,,
errichten,VERB,91,,,
prät,NOUN,91,,,
mär,PROPN,91,,,
gewifs,NOUN,91,,,
heldin,PROPN,90,,,
zustimmung,NOUN,90,,,
linden,VERB,90,,,
schieben,VERB,90,,,
geheimnißvoll,NOUN,90,,,
aberglaube,NOUN,90,,,
gefährt,VERB,90,,,
dialektisch,ADV,90,,,
platt,ADV,90,,,
ermüden,VERB,90,,,
viehoff,NOUN,90,Person,Didaktik ,
erbarmen,VERB,90,,,
herde,NOUN,90,,,
versuchung,NOUN,90,,,
anspielung,NOUN,90,,,
ersehen,VERB,90,,,
humoristisch,ADV,90,,,
plural,ADV,90,,,
ausstatten,VERB,90,,,
ausführlichkeit,NOUN,90,,,
verurteilen,VERB,90,,,
ersatz,NOUN,90,,,
mönch,NOUN,90,,,
mitbringen,VERB,90,,,
rechenschaft,NOUN,90,,,
gönnen,VERB,90,,,
veranschaulichung,NOUN,90,,,
anfänger,NOUN,90,,,
thiersch,NOUN,90,,,
hexamet,PROPN,90,,,
rednerisch,ADV,90,Beschreibung,Rhetorik,Poetologie
lessingsch,ADV,90,Beschreibung,Poetologie,Person 
landgraf,PROPN,90,,,
aussehen,VERB,90,,,
sinnlichkeit,NOUN,89,,,
gewöhnung,NOUN,89,,,
erwünscht,ADV,89,,,
faden,ADJ,89,,,
erhöht,VERB,89,,,
miene,NOUN,89,,,
flügel,NOUN,89,,,
südlich,ADV,89,,,
geschwister,X,89,,,
ausg,NOUN,89,,,
umgehen,VERB,89,,,
erlassen,VERB,89,,,
rad,NOUN,89,,,
verknüpfung,NOUN,89,,,
betrügen,NOUN,89,,,
nachbilden,VERB,89,,,
accent,NOUN,89,,,
bildungsstufe,NOUN,89,,,
genial,ADV,89,,,
auslassen,VERB,89,,,
nachweis,NOUN,89,,,
verzeichnis,NOUN,89,,,
einflussen,VERB,89,,,
ehrwürdig,ADV,88,,,
abweisen,VERB,88,,,
energie,NOUN,88,,,
alltäglich,ADV,88,,,
gemüther,ADV,88,,,
gesichtspunct,PROPN,88,,,
produktion,NOUN,88,,,
erläuternd,ADV,88,Methode,,
retter,PROPN,88,,,
grundgedanke,NOUN,88,,,
polykrat,NOUN,88,,,
spanien,PROPN,88,,,
benennen,VERB,88,,,
mauer,NOUN,88,,,
berührung,NOUN,88,,,
aufhalten,VERB,88,,,
erlebnis,NOUN,88,,,
geübt,VERB,88,,,
hauptinhalt,PROPN,88,,,
auffallen,VERB,88,,,
entschiedener,ADJ,88,,,
vorschreiben,VERB,88,,,
bekunden,VERB,88,,,
wohlthünd,NOUN,88,,,
unterdrücken,VERB,88,,,
altklassisch,ADV,88,,,
förmlich,ADV,88,,,
blasen,VERB,88,,,
abwenden,VERB,88,,,
sühne,VERB,88,,,
päd,PROPN,88,,,
scherer,NOUN,88,,,
januar,NOUN,88,,,
preufsisch,ADV,88,,,
sieger,NOUN,87,,,
vermittelung,NOUN,87,,,
waschen,VERB,87,,,
feinheit,NOUN,87,,,
genitiv,ADV,87,,,
stube,NOUN,87,,,
hinüber,ADV,87,,,
refrain,NOUN,87,,,
sa,X,87,,,
zurückhalten,VERB,87,,,
we,X,87,,,
angabe,NOUN,87,,,
ibyku,VERB,87,,,
zufallen,VERB,87,,,
belebung,NOUN,87,,,
jubel,NOUN,87,,,
technisch,ADV,87,,,
freiheitskrieg,PROPN,87,,,
verfügung,NOUN,87,,,
munter,ADV,86,,,
tacitu,PROPN,86,,,
pforte,VERB,86,,,
sterblich,ADV,86,,,
siebent,PROPN,86,,,
entzünden,VERB,86,,,
beistimmen,VERB,86,,,
protestantisch,ADV,86,Theologie,,
zittern,VERB,86,,,
herkules,PROPN,86,,,
trümmer,NOUN,86,,,
repräsentant,PROPN,86,,,
plagen,VERB,86,,,
gleichheit,NOUN,86,,,
stürmisch,ADV,86,,,
beschränkt,VERB,86,,,
täuschung,NOUN,86,,,
huldigen,VERB,86,,,
empfehlung,NOUN,86,,,
raten,VERB,86,,,
geschöpf,PROPN,86,,,
unwahr,ADV,86,,,
chronologisch,ADV,86,,,
geschildert,VERB,86,,,
frankfurt,PROPN,86,,,
galotti,NOUN,86,,,
kennzeichnen,VERB,86,,,
bertha,VERB,86,,,
steigend,ADV,85,,,
citat,NOUN,85,,,
rüstig,ADV,85,,,
schaffend,ADV,85,,,
gewandt,VERB,85,,,
construction,X,85,,,
empfänglichkeit,NOUN,85,,,
bank,NOUN,85,,,
heiland,VERB,85,,,
anvertrauen,VERB,85,,,
wahnsinn,NOUN,85,,,
menschengeschlecht,NOUN,85,,,
heerd,PROPN,85,,,
wirkend,ADV,85,,,
strecken,VERB,85,,,
zieren,VERB,85,,,
vorbereitend,ADV,85,,,
wiederkehr,ADV,85,,,
diesmal,ADV,85,,,
strudel,NOUN,85,,,
ungern,ADV,85,,,
dramatiker,PROPN,85,,,
abfall,NOUN,85,,,
steif,ADV,85,,,
student,NOUN,85,,,
interpunktion,NOUN,85,,,
landvogt,NOUN,85,,,
auswendiglern,VERB,85,,,
niedern,PRON,85,,,
absprechen,VERB,85,,,
jährig,ADV,85,,,
rahmen,NOUN,85,,,
lachmann,PROPN,85,,,
geburtstag,NOUN,85,,,
consequenz,NOUN,85,,,
schulausgabe,NOUN,85,,,
eigenart,X,85,,,
lanze,NOUN,85,,,
à,X,85,,,
oktavio,PROPN,85,,,
allmählig,ADV,84,,,
heitern,VERB,84,,,
flammen,NOUN,84,,,
geschmackvoll,ADV,84,,,
trotzig,ADV,84,,,
muthig,ADV,84,,,
beschränktheit,NOUN,84,,,
hervortretend,ADV,84,,,
studieren,VERB,84,,,
prägen,VERB,84,,,
gesellschaftlich,ADV,84,,,
unheimlich,ADV,84,,,
bewährt,VERB,84,,,
gemüthlich,ADV,84,,,
principien,NOUN,84,,,
volksepo,PROPN,84,,,
analogie,NOUN,84,,,
abgrund,NOUN,84,,,
athen,PROPN,84,,,
wachtmeister,PROPN,84,,,
negativ,ADV,84,,,
begabung,NOUN,84,,,
kinderfreund,PROPN,84,,,
fragment,NOUN,83,,,
dankbarkeit,NOUN,83,,,
mythisch,ADV,83,,,
hindeuten,VERB,83,,,
ruhend,ADV,83,,,
desgleichen,ADV,83,,,
väterlich,ADV,83,Gender,Mask,
vertheilung,NOUN,83,,,
schreiber,NOUN,83,,,
lenau,NOUN,83,,,
baden,VERB,83,,,
auftrag,NOUN,83,,,
haufen,NOUN,83,,,
gesteigert,VERB,83,,,
bestellen,VERB,83,,,
thaler,PROPN,83,,,
idyll,PROPN,83,,,
zierde,NOUN,83,,,
heller,PROPN,83,,,
franken,PROPN,83,,,
zierlich,ADV,83,,,
schwelle,NOUN,83,,,
schweden,PROPN,83,,,
ausstattung,NOUN,83,,,
rügen,PROPN,83,,,
fremdartig,ADV,83,,,
politik,NOUN,83,,,
vorwiegend,ADV,83,,,
sturz,NOUN,83,,,
schlachtfeld,NOUN,83,,,
trostlos,ADV,83,,,
ackerbau,NOUN,83,,,
bischof,NOUN,83,,,
wortschatz,NOUN,83,,,
leicest,NOUN,83,,,
sammen,VERB,82,,,
phantastisch,ADV,82,Phantasie,Ästhetik,Idealismus
nachträglich,ADV,82,,,
studiren,VERB,82,,,
heroisch,ADV,82,,,
än,X,82,,,
aufbauen,VERB,82,,,
alpen,NOUN,82,Raum,,
uralt,ADV,82,,,
schweifen,VERB,82,,,
schwur,NOUN,82,,,
zusammenhängen,VERB,82,,,
untergehen,VERB,82,,,
sprengen,VERB,82,,,
busch,NOUN,82,,,
vorübergehend,ADV,82,,,
königl,PROPN,82,,,
schüchtern,ADV,82,,,
wahrend,ADV,82,Zeit,Logik,
ableitung,NOUN,82,,,
unterordnen,VERB,82,,,
mißtrauen,VERB,82,,,
spielraum,NOUN,82,,,
technik,NOUN,82,,,
gären,VERB,82,,,
gedrängt,VERB,82,,,
verborgen,VERB,82,,,
bedrohen,VERB,82,,,
aufstellung,NOUN,82,,,
edenhall,NOUN,82,,,
geistesleben,NOUN,82,Welt,Idealismus,
erklärend,ADV,82,,,
hoffmann,PROPN,82,,,
lehrgang,NOUN,82,,,
beanspruchen,VERB,82,,,
verherrlichung,NOUN,82,,,
hohenstaufen,VERB,82,,,
abbrechen,VERB,81,,,
auftretend,ADV,81,,,
malerisch,ADV,81,,,
heiterkeit,NOUN,81,,,
morgens,ADV,81,,,
harmlos,ADV,81,,,
romanisch,ADV,81,Sprache,,
mühen,VERB,81,,,
verzeihen,VERB,81,,,
ro,X,81,,,
samen,NOUN,81,,,
übelstehen,VERB,81,,,
schlechthin,ADV,81,,,
julius,PROPN,81,,,
testament,NOUN,81,,,
jahrh,PROPN,81,,,
peter,PROPN,81,,,
satzlehre,VERB,81,,,
hauptmann,PROPN,81,,,
vorbildung,NOUN,81,,,
alexander,PROPN,81,,,
linde,NOUN,81,Narrativ,,
prädikat,NOUN,81,,,
geboten,VERB,81,,,
schmieden,VERB,81,,,
sam,PROPN,81,,,
widerwille,PROPN,81,,,
schulzeit,NOUN,81,,,
mil,X,81,,,
ermöglichen,VERB,81,,,
ankündigen,VERB,81,,,
verhängnisvoll,ADV,81,,,
österreichisch,ADV,81,Nation,,
genauigkeit,NOUN,80,,,
vollenden,VERB,80,,,
dä,X,80,,,
eilig,ADV,80,,,
entschiedenheit,NOUN,80,,,
äußerst,ADV,80,,,
dreifach,ADV,80,,,
schütteln,VERB,80,,,
anklingen,VERB,80,,,
kümmern,VERB,80,,,
glühen,VERB,80,,,
schullektüre,VERB,80,,,
basis,NOUN,80,,,
wehmuth,PROPN,80,,,
liviu,NOUN,80,,,
verdacht,NOUN,80,,,
studirt,PROPN,80,,,
haupttheil,NOUN,80,,,
unerläßlich,ADV,80,,,
anfänglich,ADV,80,,,
bildungsmittel,NOUN,80,Lehrmedien,,
märz,PROPN,80,,,
markt,NOUN,80,,,
materie,NOUN,80,,,
allgemeinheit,NOUN,80,,,
aufklären,VERB,80,,,
erscheinend,ADV,80,,,
proserpina,PROPN,80,,,
anzürkennen,NOUN,80,,,
evangelisch,ADV,80,Theologie,,
zurecht,ADV,80,,,
vorbringen,VERB,80,,,
jahrzehnt,ADV,80,,,
mitschüler,NOUN,80,Schule,Typ,
unterrichtsstunde,ADJ,80,Praktik,Zeit ,Schule
repetition,NOUN,80,,,
direct,PROPN,80,,,
ulrich,PROPN,80,,,
declamation,NOUN,80,,,
bezwingen,VERB,80,,,
aufbewahren,VERB,80,,,
begünstigen,VERB,80,,,
lesestückes,PROPN,80,Lehrmedien,,
bestimmend,ADV,80,,,
freytag,PROPN,80,,,
hilfsmittel,NOUN,80,,,
gottfried,PROPN,80,,,
ahnlich,ADV,80,,,
volkspoesie,NOUN,79,,,
hochachtung,NOUN,79,,,
einflößen,VERB,79,,,
leier,NOUN,79,,,
verächtlich,ADV,79,,,
meisterschaft,NOUN,79,,,
glatt,ADV,79,,,
volksmäßig,ADV,79,,,
nachsatz,NOUN,79,,,
eroberer,NOUN,79,,,
ewigkeit,NOUN,79,,,
abhängen,VERB,79,,,
klagend,ADV,79,,,
schulden,VERB,79,,,
unsicher,ADV,79,,,
beigeben,VERB,79,,,
berauben,VERB,79,,,
thü,X,79,,,
sprachwissenschaft,NOUN,79,,,
mundartlich,ADV,79,,,
prof,PROPN,79,,,
tüchtigkeit,NOUN,79,,,
rousseau,PROPN,79,,,
verwirklichen,VERB,79,,,
lebensverhältnis,NOUN,79,Welt,,
tempo,NOUN,79,,,
erfordernis,PROPN,79,,,
übertreibung,NOUN,79,,,
werkzeug,NOUN,79,,,
einwand,NOUN,79,,,
zusagen,NOUN,78,,,
nachwelt,VERB,78,,,
buße,NOUN,78,,,
grell,ADV,78,,,
detail,NOUN,78,,,
natürlichkeit,NOUN,78,,,
genus,X,78,Gender,Sprache,
wiederkehren,VERB,78,,,
wanken,VERB,78,,,
gruß,PROPN,78,,,
ergänzend,ADV,78,,,
überein,ADP,78,,,
kleinigkeit,NOUN,78,,,
hinterlassen,VERB,78,,,
laster,NOUN,78,,,
herausstellen,VERB,78,,,
freitag,NOUN,78,,,
langweilig,ADV,78,,,
veredeln,VERB,78,,,
bedingen,VERB,78,,,
komödie,NOUN,78,,,
mythu,X,78,,,
anhänger,NOUN,78,,,
selbsttätigkeit,NOUN,78,,,
belebend,ADV,78,,,
erhaltung,NOUN,78,,,
dankenswert,VERB,78,,,
überlegung,NOUN,78,,,
jahrgang,NOUN,78,,,
synonym,ADV,78,,,
gedruckt,VERB,78,,,
erziehend,ADV,78,,,
auftragen,VERB,78,,,
geschicklichkeit,NOUN,78,,,
gesammelt,VERB,78,,,
volksleben,VERB,78,Welt,Nation,
heißen,VERB,78,,,
schenkendorf,PROPN,78,,,
verständig,ADV,77,positive Bewertung,,
unbeachtet,ADV,77,,,
auflösung,NOUN,77,,,
festigkeit,NOUN,77,,,
bestandtheil,NOUN,77,,,
vorbehalten,VERB,77,,,
hauchen,VERB,77,,,
zweikampf,NOUN,77,,,
unvergleichlich,ADV,77,,,
brand,NOUN,77,,,
erbauen,VERB,77,,,
gießen,VERB,77,,,
historiker,NOUN,77,,,
beschaffen,VERB,77,,,
eintretend,ADV,77,,,
zurückgehen,VERB,77,,,
übereinstimmend,ADV,77,,,
verhelfen,VERB,77,,,
fortlaufend,ADV,77,,,
rector,X,77,,,
acker,NOUN,77,,,
verhüten,VERB,77,,,
wortbildung,NOUN,77,,,
denker,NOUN,77,,,
gemach,VERB,77,,,
verfall,NOUN,77,,,
tells,ADV,77,,,
gröfst,PROPN,77,,,
getrost,ADV,76,,,
stolberg,PROPN,76,,,
hartmann,PROPN,76,,,
durchgängig,ADV,76,,,
verstärken,VERB,76,,,
fühlbar,ADV,76,,,
dativ,NOUN,76,,,
kühnheit,NOUN,76,,,
syntaktisch,ADV,76,,,
orakel,NOUN,76,,,
wende,VERB,76,,,
griech,PROPN,76,,,
nachfolger,NOUN,76,,,
mitzutheil,NOUN,76,,,
schall,NOUN,76,,,
lehrling,PROPN,76,,,
einleuchtend,ADV,76,,,
vorsatz,NOUN,76,,,
april,NOUN,76,,,
selbstsucht,NOUN,76,,,
hunger,NOUN,76,,,
geschlossen,VERB,76,,,
spalten,VERB,76,,,
umgestaltung,NOUN,76,,,
erreichbar,ADV,76,,,
schö,ADV,76,,,
kapelle,NOUN,76,,,
häßlich,ADV,76,,,
nachlesen,VERB,76,Praktik,Lesen,
erwartet,VERB,76,,,
vertragen,VERB,76,,,
schief,ADV,76,,,
episode,NOUN,76,,,
naturleben,NOUN,76,Welt,Natur,
übersetzer,NOUN,76,,,
vertheidig,NOUN,76,,,
terzky,PROPN,76,,,
armee,NOUN,76,,,
mittelschule,NOUN,76,,,
mustern,NOUN,76,,,
heldenthat,VERB,76,,,
teilweise,ADV,76,,,
bestandteil,NOUN,76,,,
wächter,PROPN,76,,,
modification,NOUN,76,,,
mädchenschule,PROPN,76,,,
mortimer,NOUN,76,,,
galgen,VERB,76,,,
haller,PROPN,75,,,
bestrafen,VERB,75,,,
flamme,NOUN,75,,,
unsichtbar,ADV,75,,,
begleiter,NOUN,75,,,
entgegensetzen,VERB,75,,,
vertheilen,NOUN,75,,,
städtchen,NOUN,75,,,
angelegt,VERB,75,,,
verworren,ADV,75,,,
herauf,ADV,75,,,
wälzen,VERB,75,,,
verhängnis,NOUN,75,,,
ex,X,75,,,
blank,ADV,75,,,
vorangehen,VERB,75,,,
erstaunen,VERB,75,,,
reform,NOUN,75,,,
concreten,ADJ,75,,,
konrad,PROPN,75,,,
fingerzeig,NOUN,75,,,
lebensvoll,VERB,75,Welt,positive Bewertung,
winckelmann,PROPN,75,,,
zeitlich,ADV,75,,,
zeitung,NOUN,75,,,
speziell,ADV,75,,,
hochzeit,NOUN,75,,,
werkstatt,NOUN,75,,,
verwertung,NOUN,75,,,
verrat,NOUN,75,,,
staatlich,ADV,75,,,
hunne,VERB,75,,,
niederlage,NOUN,75,,,
ebenbürtig,ADV,75,,,
ehedem,ADV,75,,,
carlos,PROPN,74,,,
seligkeit,NOUN,74,,,
angewandt,VERB,74,,,
aufregen,VERB,74,,,
jesus,PROPN,74,,,
scherzen,VERB,74,,,
erquicken,VERB,74,,,
einladen,VERB,74,,,
größern,VERB,74,,,
süden,NOUN,74,,,
streuen,VERB,74,,,
leidend,ADV,74,,,
präposition,NOUN,74,,,
forscher,NOUN,74,,,
vertauschen,VERB,74,,,
stuck,NOUN,74,,,
zuvörderst,ADV,74,,,
überraschend,ADV,74,,,
abdrucken,VERB,74,,,
ausgebildet,VERB,74,,,
gewerbe,NOUN,74,,,
stattlich,ADV,74,,,
anschauungsweise,NOUN,74,,,
kundig,ADV,74,,,
unterzeichnen,VERB,74,,,
verkümmern,VERB,74,,,
geschweige,ADV,74,Logik ,,
uberhaupt,ADV,74,,,
scheidung,NOUN,74,,,
kraut,PART,74,,,
einfügen,VERB,74,,,
entwickelnd,ADV,74,,,
abscheu,NOUN,74,,,
plattdeutsch,ADV,74,,,
unvergänglich,ADV,74,,,
ausziehen,VERB,74,,,
anhängen,VERB,74,,,
ergötzen,VERB,74,,,
wohlthat,VERB,74,,,
beliebig,ADV,74,,,
psychisch,ADV,74,,,
ausarbeiten,VERB,74,,,
vorausschicken,VERB,74,,,
gustav,PROPN,74,,,
außern,VERB,74,,,
veranstalten,VERB,74,,,
dichtwerk,NOUN,74,,,
troja,PROPN,74,,,
tropus,NOUN,74,,,
siebenjährig,ADV,74,Ereignis,,
voltaire,PROPN,74,,,
einheimisch,ADV,73,,,
ausgehend,ADV,73,,,
reichhaltig,ADV,73,,,
umwandlung,NOUN,73,,,
geheimniß,NOUN,73,,,
angehörige,ADJ,73,,,
ersticken,VERB,73,,,
strebend,ADV,73,,,
droben,VERB,73,,,
absatz,NOUN,73,,,
anklage,NOUN,73,,,
erregend,ADV,73,,,
aufsteigen,VERB,73,,,
quälen,VERB,73,,,
verzehren,VERB,73,,,
vorspiel,NOUN,73,,,
menschlichkeit,NOUN,73,,,
weitläufig,ADV,73,,,
recha,NOUN,73,,,
referent,NOUN,73,,,
herausheben,VERB,73,,,
fördernd,ADV,73,,,
begleitung,NOUN,73,,,
humanistisch,ADV,73,,,
eugen,NOUN,73,,,
normann,PROPN,73,,,
thematisch,ADV,73,,,
rüdeger,NOUN,73,,,
unsterblichkeit,NOUN,72,,,
versammeln,VERB,72,,,
asche,NOUN,72,,,
ehrenvoll,ADV,72,,,
mythos,NOUN,72,,,
gräßlich,ADV,72,,,
überblicken,VERB,72,,,
kammer,NOUN,72,,,
deutlichkeit,NOUN,72,,,
besorgniß,NOUN,72,,,
vorhaben,VERB,72,,,
zerstörung,NOUN,72,,,
ausruf,NOUN,72,,,
mehrmals,ADV,72,,,
finstern,NOUN,72,,,
krönen,VERB,72,,,
genuss,NOUN,72,,,
jupiter,NOUN,72,,,
handwerk,NOUN,72,,,
nachkommen,VERB,72,,,
braun,PROPN,72,,,
entfliehen,VERB,72,,,
na,PROPN,72,,,
beglücken,VERB,72,,,
gleichartig,ADV,72,,,
sprachgefühl,ADV,72,,,
sicht,NOUN,72,,,
versicherung,NOUN,72,,,
erkennbar,ADV,72,,,
empfohlen,VERB,72,,,
populär,ADV,72,,,
hieran,ADV,72,,,
homburg,PROPN,72,,,
abstufung,NOUN,72,,,
widerfahren,VERB,72,,,
sprachform,NOUN,72,,,
kugel,NOUN,72,,,
anfertigung,NOUN,72,,,
sat,PROPN,72,,,
giselher,ADJ,72,,,
hamburg,PROPN,72,,,
schülerbibliothek,PROPN,72,,,
vorsehung,NOUN,72,,,
hurra,NOUN,72,,,
johannes,PROPN,71,,,
antrag,NOUN,71,,,
schlechterdings,ADV,71,,,
ereigniß,NOUN,71,,,
ausbleiben,VERB,71,,,
abgewinnen,VERB,71,,,
erobern,VERB,71,,,
sonnen,VERB,71,,,
rasen,VERB,71,,,
verzeichnen,VERB,71,,,
verkündigen,VERB,71,,,
einfluss,NOUN,71,,,
unbestimmen,NOUN,71,,,
selbsttätig,ADV,71,,,
achill,VERB,71,,,
unvermeidlich,ADV,71,,,
fächern,NOUN,71,,,
fließend,ADV,71,,,
vermehrung,NOUN,71,,,
unvollkommen,ADV,71,,,
publicum,VERB,71,,,
anhänglichkeit,NOUN,71,,,
empfindlich,ADV,71,,,
botschaft,NOUN,71,,,
engl,PROPN,71,,,
erklärlich,ADV,71,,,
beleidigen,VERB,71,,,
zusammenfassend,ADV,71,,,
jugendlektüre,PROPN,71,,,
kämmerer,NOUN,71,,,
artus,NOUN,71,,,
gödeken,NOUN,71,,,
gluck,NOUN,71,,,
klaucken,VERB,71,,,
kehrreim,PROPN,71,,,
herwig,PROPN,71,,,
breiten,ADJ,70,Höhe ,,
majestät,NOUN,70,,,
säule,NOUN,70,,,
dorotheens,PROPN,70,,,
traulich,ADV,70,,,
verrathen,VERB,70,,,
unterdessen,ADV,70,,,
verlobung,NOUN,70,,,
mitgefühl,NOUN,70,,,
ansprechen,VERB,70,,,
grauen,ADJ,70,,,
bangen,VERB,70,,,
belohnung,NOUN,70,,,
schlank,ADV,70,,,
unterthanen,NOUN,70,,,
hervorhebung,NOUN,70,,,
prosastück,NOUN,70,,,
fortgang,NOUN,70,,,
unreif,ADV,70,,,
prolog,VERB,70,,,
peinlich,ADV,70,,,
abgeleitet,VERB,70,,,
überzeugend,ADV,70,,,
zerbrechen,VERB,70,,,
losen,PRON,70,,,
aufstehen,VERB,70,,,
namhaft,ADV,70,,,
biene,NOUN,70,,,
handlungsweise,NOUN,70,,,
panzer,NOUN,70,,,
anlehnen,VERB,70,,,
gehoben,VERB,70,,,
festsetzen,VERB,70,,,
rhetor,NOUN,70,,,
feldzug,NOUN,70,,,
weisz,PROPN,70,,,
anmut,NOUN,70,,,
genusses,VERB,70,Emotion ,,
schlau,ADV,70,,,
anteil,NOUN,70,,,
untertertia,PROPN,70,,,
ungeachtet,ADP,69,Logik,,
egoismus,NOUN,69,,,
scheitern,VERB,69,,,
warnend,ADV,69,,,
hinfügen,VERB,69,,,
absondern,VERB,69,,,
contrast,X,69,,,
harfe,VERB,69,,,
spotten,VERB,69,,,
mythologisch,ADV,69,,,
stranden,VERB,69,,,
streifen,NOUN,69,,,
durst,NOUN,69,,,
jäh,ADV,69,,,
abnehmen,VERB,69,,,
fürchterlich,ADV,69,,,
tuch,NOUN,69,,,
freud,PROPN,69,,,
auslassung,NOUN,69,,,
zulässig,ADV,69,,,
adelung,NOUN,69,,,
scham,NOUN,69,,,
verirren,VERB,69,,,
vorbilden,ADJ,69,,,
vortheilhaft,ADV,69,,,
breslau,PROPN,69,,,
kursus,PROPN,69,Schule,,
größtentheils,ADV,69,,,
aufrichten,VERB,69,,,
gütig,ADV,69,,,
stock,PROPN,69,,,
gesprochen,VERB,69,,,
akademisch,ADV,69,,,
zergliederung,NOUN,69,,,
oberklasse,NOUN,69,,,
aussagen,VERB,69,,,
scharen,VERB,69,,,
ausschliefslich,ADV,69,,,
verhüllen,VERB,68,,,
abspiegeln,VERB,68,,,
stufenfolge,NOUN,68,,,
kamerad,PROPN,68,,,
irrtum,NOUN,68,,,
dichterwerk,NOUN,68,,,
füglich,ADV,68,,,
trüben,VERB,68,,,
vergönnen,VERB,68,,,
ungebildet,ADV,68,,,
unfruchtbar,ADV,68,,,
minnesänger,PROPN,68,Mediävistik ,,
geräusch,ADV,68,,,
hochherzig,PROPN,68,,,
satire,PROPN,68,,,
rennen,VERB,68,,,
aufzählen,VERB,68,,,
gläubig,ADV,68,,,
hauptaufgabe,NOUN,68,,,
bewältigen,VERB,68,,,
erforschen,VERB,68,,,
antigone,PROPN,68,,,
hegel,PROPN,68,,,
erschöpfend,ADV,68,,,
belohnen,VERB,68,,,
entschuldigung,NOUN,68,,,
fischen,VERB,68,,,
schulmäßig,ADV,68,,,
verräth,VERB,68,,,
anzeige,NOUN,68,,,
altertümlich,ADV,68,,,
vorenthalten,VERB,68,,,
allmälig,ADV,68,,,
ersichtlich,ADV,68,,,
satzgefüge,NOUN,68,,,
literaturgeschichtlich,ADV,68,,,
nibelungenstrophe,NOUN,68,,,
zusammenfassung,NOUN,68,,,
barbar,ADV,68,,,
bürgen,NOUN,68,,,
rudolf,PROPN,68,,,
beachtenswert,ADV,68,,,
schulleben,NOUN,68,Welt,Schule,
mufst,PROPN,68,,,
herunter,ADV,67,,,
charakterzug,X,67,,,
bewegend,ADV,67,,,
allegorie,NOUN,67,,,
abwechselnd,ADV,67,,,
besteigen,VERB,67,,,
verkürzen,VERB,67,,,
hafen,PROPN,67,,,
daheim,ADV,67,,,
bedeutsamkei,PROPN,67,,,
erz,PROPN,67,,,
agamemnon,PROPN,67,,,
vergeben,VERB,67,,,
rauchen,VERB,67,,,
fluss,NOUN,67,,,
müßig,ADV,67,,,
betätigen,VERB,67,,,
