,0 Allgemeiner Diskurs der Literaturvermittlung (Institutionalisierung),1 Methodik,2 Unterstufe,3 Goethes und Lessings Dramen,4 Mittelalterliche Literatur,5 Oberstufe,6 Schiller Drama,7 Lyrik Drama Handlung (Religion Weltmodell),8 Lesebücher,9 Kanon Poetologie,10 Interdiskurs (Pädagogik Religion Nation Ästhetik),11 Sprachdidaktik,12 Mythos Fabel Phantastik ,13 Handlung (Religion Welt),14 Lyrik Epik (Form),15 Schillers Lyrik Dramen,16 Literaturvermittlung (Idealistische Poetologie),17 Literaturvermittlung (Praxis Methode),18 Drama Deklamation,19 Allgemeiner Diskurs der Literaturvermittlung (Verfächerung),20 Lyrik Drama Handlung (Figuren),21 Handlung (Dynamik Natur),22 rauschen_Nathan,23 Allgemeiner Diskurs der Literatuvermittlung (Institutionalisierung Verordnungen),24 Mittelalterliche Literatur (Nibelungen),25 Lyrik Handlung Autoren Gattung,26 Literaturvermittlung Patriotisch,27 Literaturvermittlung (Institutionalisierung Idealismus),28 Literarästhetik Genieästhetik,29 Jugendliteratur
Z_M_1887_SCH_0507,0.00027776726098169914,0.00044674479662483733,0.01055196666072855,8.458471282783071e-05,5.363307030347314e-05,0.1310077557871702,0.00012495305773732807,0.17907211106716434,0.007046146491201667,0.00024650638098700194,0.0005315169109476528,0.00012112199241001858,0.00013498940408829908,0.00023618146071149946,0.01480067764010071,6.126571522354072e-05,0.019922287748854926,0.011154476179079746,7.245055852519247e-05,5.3296335991248095e-05,0.24162802548695708,0.00028945475098543776,7.213053231934277e-05,0.0005019290415805874,9.681485376824492e-05,0.2476912280293207,0.00045622765191671535,0.004469300446532001,0.12868513720162159,0.00010931877333850352
Z_M_1888_DIE_1031,5.7250243672888036e-05,0.0035494163340266437,1.4015455209489449e-05,1.7433643559287635e-05,1.1054241356404038e-05,0.2992672310255602,2.5753909866309976e-05,0.10908025467097138,0.07837805032043972,0.008694152988524204,0.024310918723255685,2.4964294046432372e-05,2.7822487970683655e-05,0.0009130136376059105,2.537708103104148e-05,1.262739573031454e-05,0.03349353244648799,0.13022055344497868,1.4932689025858185e-05,1.0984837491600919e-05,0.040726120349664365,0.003949164784428543,1.4866728846815296e-05,0.07573272841384701,0.00045212167595104366,5.5571490470635616e-05,0.0662156284887828,0.0004889943240296546,0.07449369349443966,0.04972177037872875
Z_M_1888_SCH_0995,9.820636918543778e-05,0.004605956451729118,2.4041940790147455e-05,0.0029952434645255407,1.8962310691894137e-05,0.44663925005313626,4.417794262589448e-05,0.09074145223344275,0.007680551096530251,0.002311157391527352,0.12621478637977368,4.2823445286727954e-05,4.772635625654666e-05,8.350344689080429e-05,0.0015262005376232566,2.1660880502577834e-05,0.09526245629396393,0.06176782659291622,2.5615352482757146e-05,1.8843256149372095e-05,0.01648500564148999,0.00010233855508129069,2.5502205196753697e-05,0.05355354427521133,3.422950292340198e-05,0.00899134067192386,0.006091978177682314,9.748039336053133e-05,0.07440948843845183,3.865034264814817e-05
Z_M_1889_BTT_1001,0.003733940212906201,0.01098206601678812,3.865764699140914e-05,4.808574737070884e-05,3.0489980790946403e-05,0.5000246561627936,7.103483557111284e-05,0.0004801957840090149,0.1685031372779955,0.0001401369486887774,0.00030216320477568576,6.885690491046665e-05,7.674041993764081e-05,0.00013426731230423242,6.999546040475148e-05,3.482907970287099e-05,0.056622066209175384,0.0170693275201543,4.118757559891936e-05,3.0298549969378663e-05,0.0002824266486379814,0.0025485738933340146,4.1005643205085755e-05,0.03246962801956427,0.044159429435646685,0.00015327815110462937,0.15998877771896625,0.00015674119939016834,0.0016358595720839134,6.214686722801605e-05
Z_M_1889_HES_1007,8.808482016952858e-05,0.00014167052997280378,2.1564080299392775e-05,2.6823280728615366e-05,1.7007977600111684e-05,0.1100325764812529,3.962478364630032e-05,0.05545701581315596,0.013538257604727865,7.817145247118225e-05,0.0008334827824726885,3.840988632823228e-05,4.280748329333552e-05,7.489724102337495e-05,0.10044340606658968,1.9428421797983928e-05,0.0854443189495865,0.11258572315962335,0.11638564544298925,1.690119330439439e-05,0.04404289362791401,0.012725452452709436,2.287384389948061e-05,0.04204973165274258,3.070167072165113e-05,0.14570507192976773,0.0001446777079970482,8.74336663745689e-05,0.15983067911616927,3.4666880670684845e-05
Z_M_1889_WET_0432,0.00010082237793985276,0.1805386087312812,2.4682366946839927e-05,3.0702077179726855e-05,1.9467426308990867e-05,0.3634015100957093,4.535474903488775e-05,0.10685808883655719,0.009407308789048609,0.03281600472044423,0.0024761732062134633,4.3964170768114575e-05,4.8997684855893416e-05,8.57278010737564e-05,4.469112252763382e-05,2.2237880278591167e-05,0.10464978414957693,0.04514722028309905,0.041885811833413895,1.934520040672837e-05,0.08694368205133592,0.00010506463647730804,2.6181529690724366e-05,0.0017043514946369054,3.514130406267239e-05,0.012275179160838244,0.00016559891394540287,0.00010007706366338556,0.010938540437131548,3.967990555295095e-05
Z_M_1890_KLK_0728,0.0001245136558373519,0.0002002605622328461,0.03762733862125644,0.000977837871670307,0.0827371259316616,0.025829090689431945,0.010395147729278135,0.13666724725539006,0.002218627427621004,0.0010504218716367727,0.05099401714715668,5.429488710791242e-05,6.0511178109817284e-05,0.00010587214998002318,5.519265824805688e-05,2.7463345222948225e-05,0.0014111156047015995,0.022858680679679208,3.247713167328275e-05,2.3890942415432324e-05,0.003982384044860486,0.0010696741713565473,0.1682782659888073,0.006804447657328096,4.3398820074900884e-05,0.18810514444767243,0.2483437635330753,0.00012359320734955622,0.009749196885421165,4.9003903742740655e-05
Z_M_1890_KRG_0755,0.00023958748811543618,0.00038533865824827424,5.865350945268017e-05,7.295834220261355e-05,4.626107680405986e-05,0.0008682172257625975,0.050748130820167374,0.19062990268898383,0.0006518847495848136,0.00021262349067478368,0.0004584586431631851,0.00010447348551622587,0.00011643478836710718,0.00743805387795771,0.00010620096457001507,0.3690039868504885,0.009949585633995396,0.033132859208545536,6.249205636496853e-05,4.597062742660931e-05,0.18671266841170203,0.0002496685047279537,6.221601852480097e-05,0.00043293769704704106,8.350742108561645e-05,0.04363857878194423,0.0003935180724510622,0.00023781637361680892,0.10376272188543638,9.429264707246549e-05
Z_M_1890_SAH_1025,0.00044270466817799767,0.06792995247682546,0.0012523422030567785,8.374655396659388e-06,0.011838600922415371,0.09227476686623722,1.2371488467886593e-05,0.07461260294834271,0.022703401331616278,2.4406372319851686e-05,5.26250053688058e-05,1.1992178178288369e-05,1.3365177981285839e-05,2.3384111364951754e-05,0.051082182175190664,6.065862677471966e-06,0.05055126016697867,0.041379103435271354,7.173263828169586e-06,5.276821696371831e-06,0.03388824721416671,0.00023626024362340532,7.141578324935131e-06,4.9695537364641606e-05,0.06789530623181943,0.04735985809935624,0.33386853109887743,2.7298182998634928e-05,0.10242488612987061,1.0823552205691898e-05
Z_M_1891_GEY_0452,0.02002115311684341,0.04459511414440318,0.010857354528564744,1.1516120561547044e-05,7.302086666155861e-06,0.4680325683080551,0.0003024884485874362,0.02409500520890294,0.0015302779464488052,0.0816797604806513,0.09199570828416102,1.6490633125252088e-05,1.8378666783163124e-05,3.215585990688609e-05,1.6763307317817155e-05,8.341263323076033e-06,0.08921169336115797,0.017505338629887388,9.864068090244938e-06,7.256240640235237e-06,0.00035311495931283633,0.005748933361050675,9.820496855606816e-06,0.06886810611403714,1.3181241513617959e-05,0.0008931374510820739,0.003487829558566797,0.05684730592310053,0.013809156553261991,1.4883637141017981e-05
Z_M_1891_RAU_0454,0.33722692903691753,0.00018464122093464632,2.8104773205669373e-05,3.495916408412581e-05,2.2166739619853113e-05,0.12867461864415122,5.164354529575493e-05,0.13120754541945825,0.009845094734941476,0.0018351062706736883,0.019285145166173932,0.0035165087572957324,5.579160310855239e-05,9.761464173139734e-05,5.08879017012888e-05,2.5321339041377862e-05,0.016033462082224642,0.09647107289875702,0.00956267773847196,0.05981826600221087,0.00020532902349104927,0.00011963268297933186,2.981180677364149e-05,0.06693658471264813,0.011305971891259524,0.00011143584800019668,0.08511655134118129,0.00184717784606772,0.01938815317666955,0.0009117939909305757
Z_R_1877_GEB_0339,0.004670073868597681,0.09554304271467284,1.2483309795892716e-05,1.5527827685140524e-05,0.00039476932098176347,0.19264653902786485,2.293853681605513e-05,0.0009249116248008085,0.19798942582283352,4.525295977589871e-05,0.007411121099364309,0.05814568528712668,2.478098152640698e-05,4.335753946245331e-05,0.19209943451350567,1.1246990587228418e-05,0.04522901760156116,0.06556008708240643,1.330027319193335e-05,9.783993984893662e-06,0.008174594800112886,0.003132525384722112,1.3241523666008039e-05,0.11171996071597001,1.7773003139885928e-05,0.011597201818176455,0.0043179116234393555,5.061479686547105e-05,0.0001433275192477233,2.0068438118438557e-05
Z_R_1877_HLS_0610,0.0003908677706467336,0.1186510406261444,9.568849634305736e-05,0.0001190256836495451,7.54712364170206e-05,0.21680729127652226,0.0001758311002551876,0.083804293027311,0.2725149981606169,0.00034687817148087866,0.04205577553446619,0.00017044011228059647,0.00018995401852056585,0.015085148117486106,0.00017325835580368139,8.621172071132155e-05,0.001479152012299262,0.006844645759478772,0.00010195077775821272,7.499739155332251e-05,0.0006990850048732445,0.00040731414069794807,0.00010150044416170853,0.0007063031287851515,0.04734519226433746,0.003329966113388889,0.13636774341110178,0.029893576217259906,0.018802009246944456,0.0031043906787044315
Z_R_1877_KLI_0337,0.08868111530940734,0.2081135444314202,3.121574695182216e-05,3.882886411185007e-05,2.462042051208166e-05,0.2006702217651612,5.7360072961629725e-05,0.03407662595970794,0.17264145184166857,0.00011315948769053374,0.00024399441953943936,5.5601411023502585e-05,6.196728761795346e-05,0.00010841980231548021,0.03470793160286237,2.8124208874153085e-05,0.06978535440149339,0.00030779953416375103,3.325864447312668e-05,2.446584162407624e-05,0.00022805730515087025,0.007833188579668025,0.03564706174205885,0.061832920139534134,4.444314670226004e-05,0.00012377090564225416,0.045448774561387136,0.00012656728998989303,0.014796492433931389,0.02411366284235477
Z_R_1877_MLL_0336,0.01353790544951455,0.33421943320951736,0.012097311187166199,1.874607706645749e-05,1.1886422919778863e-05,0.09734570821047087,2.769270677552926e-05,0.018775265313512243,0.05639638576669611,0.1524767444518207,0.00011779737309070508,0.010714979585153776,0.0004946185733714999,5.234368854781415e-05,0.012574229697474086,1.3578006955581301e-05,0.005344677812311737,0.096341825103274,0.03440397247244988,0.029752711795003054,0.002898312513955394,6.415037526071648e-05,0.08133875936041954,0.00011123996501016612,2.145658061890564e-05,5.975500413999578e-05,0.0010305145249070366,0.03073140818841035,0.009002362823857853,2.4227760328103988e-05
Z_R_1877_ON_0338,0.020470891176662356,0.4136758387627557,0.02513079187578529,4.820065875978635e-05,0.002420281114484517,0.06509598972032826,7.12045888155709e-05,0.027963103435785758,0.09004510935333851,0.0001404718365155333,0.00030288528970703145,0.029940499843881543,7.692380792130761e-05,0.0001345881733536747,0.12194579456253402,3.491231139100705e-05,0.0579522361309649,0.03025356889576843,0.009600159087218415,3.0370954967832245e-05,0.00028310156876051363,0.00016494599570310834,4.110363513987646e-05,0.0026757428925353313,0.013198620505034116,0.001348503578317597,0.06836695238194161,0.00015711576669820543,0.018367796714198185,6.229538073213051e-05
Z_R_1877_VOI_0332,0.03404423879854127,0.08479713577080696,0.015230054892216223,2.0457249949369183e-05,0.0005200917240597007,0.16759314021698762,3.0220542798005696e-05,0.04026679381179741,0.23396523922426377,0.03099395646023412,0.041205293506292366,2.9293979848827658e-05,0.0005397681738525631,0.011213768060940385,2.9778358601397497e-05,1.4817429861184863e-05,0.032202803850978894,0.0016835271349993077,0.012188409473689332,0.04463947541042962,0.00012015353528786552,7.000612749013431e-05,1.7445142027512286e-05,0.07973927947745771,0.004587497772120042,0.00817913416074573,0.052850851052735064,0.006659246588313545,0.0204736394394219,0.07609448263325212
Z_R_1877_VOI_0333,0.022878332467820804,0.04537772587117527,0.00023686038068744197,0.00029462756567665287,0.00018681603820587604,0.032720529232584276,0.00043523958401251676,0.0029422213987870534,0.5723134785916028,0.17614509047304006,0.0018513928622921998,0.00042189512242368413,0.00047019843407911436,0.0008226731107904117,0.00042887119853793945,0.0002134022559430115,0.0036613858730910943,0.0023355364505601764,0.0002523615790200795,0.00018564311691343625,0.0017304644415511597,0.0010082359542908012,0.00025124685581738733,0.016355536108606183,0.0003372278953661451,0.037457166081367434,0.07462516567820698,0.000960373510710881,0.0027195200092824945,0.0003807818575566961
Z_R_1877_VOI_0335,0.0035882161301129213,0.0057710792828060235,0.0008784326358663386,0.0010926710003803805,0.0006928356037721886,0.0942625276719205,0.0016141519907544183,0.0109116741733578,0.009763044772637886,0.0031843859830968293,0.14229875242609238,0.001564662031590822,0.0017438021868814806,0.003051007969634224,0.0015905338676119587,0.0007914346234004067,0.12192486969227517,0.008661691053915722,0.0009359211802607437,0.0006884856473143323,0.006417689764125885,0.0037391959108247722,0.0009317870602430342,0.0064839530649015,0.0012506607823325451,0.003482998598582073,0.005893579444263442,0.0035616907816390093,0.5518160774143952,0.0014121872550099449
Z_R_1878_HEN_0613,0.000460103473865338,0.32027460793072393,0.00011263811673074126,0.00014010909734445283,0.09039209739139902,0.06765816528867827,0.00020697664559837613,0.029184780734572056,0.12976036064255062,0.00040832185125505035,0.007826827768254612,0.03840585513918216,0.0002236012031674617,0.0003912192896739922,0.00020394818239828373,0.00010148268843336734,0.0017411591088918113,0.025423071633436375,0.00012000965680084708,8.828192799684598e-05,0.0008229162479606312,0.0004794630439330316,0.00011947955412237088,0.007777817379370238,0.00363356975218268,0.0004466118250868249,0.23346026020002855,0.0004567022280830915,0.03602528031334053,0.003654281684938455
Z_R_1878_JON_0340,0.003995914703022999,0.4263363595181744,4.136988039158114e-05,5.145945943652735e-05,3.2629168007648574e-05,0.19961259498629266,7.601866331558249e-05,0.003065171330073211,0.1930817978119933,0.032041029625923756,0.0003233630759545434,7.368792831373116e-05,8.212455338333007e-05,0.00014368755169603484,7.490636524105393e-05,3.727269954575414e-05,0.014671561954478711,0.0016835657058073624,4.407730963359363e-05,3.2424306335822574e-05,0.001577884221346572,0.0001760978375296243,4.388261280235807e-05,0.007959217023132908,5.8900005376634646e-05,0.0001640321972842888,0.11380973457904553,0.00016773821419201356,0.00047498960011801316,6.650711215056239e-05
Z_R_1878_KRA_0161,0.05733067683503076,0.01767214020094405,5.6116236234808926e-05,6.980226084587355e-05,4.425988382686006e-05,0.1634832846596484,0.00010311562974061067,0.05606816859241418,0.32073789456758794,0.017506896463010378,0.010820708798759387,9.99541007555947e-05,0.00011139797347045197,0.00019490519476137743,0.00010160685135104418,5.055860913835856e-05,0.06142959207288481,0.059385128808517325,5.978873268623016e-05,4.3981998905201323e-05,0.0004099763376052451,0.00023886817553532005,5.952463587781862e-05,0.1526847522775126,7.989500053327132e-05,0.00022250171974858176,0.028062048254449568,0.0002275287519351771,0.05255471270437562,9.021367191323536e-05
Z_R_1878_LSC_0612,0.0003154715414507018,0.17911337156057114,7.723071510986044e-05,9.60662881746845e-05,0.052452002297516565,0.24404734600243536,0.00014191425437993062,0.036680538026066134,0.2913907577531307,0.0002799672924467766,0.0029850784465839052,0.007281802573343832,0.004916139216694467,0.000268240861825844,0.04776810054610141,6.958195703605087e-05,0.003575244915801521,0.0007615252061927926,8.228503710670439e-05,6.0530809892463605e-05,0.0005642353774206655,0.00032874549776268065,8.192157036801384e-05,0.0005700611651879807,0.07869659012237659,0.0003062209457072871,0.036239353319814,0.002694552603892824,0.008030966331973753,0.00012415776363532556
Z_R_1878_NIE_0611,0.0006659624570999935,0.056370058804426804,0.00016303453732034826,0.00020279655344850313,0.00012858826902379593,0.1683102049142255,0.0002995819055809855,0.012079531893154284,0.499502662425358,0.12124329633843887,0.03143741225092455,0.0002903967133820614,0.005350823086651862,0.015647793635502377,0.00029519845075282064,0.00014688795973311566,0.03771043595333942,0.0016075846180216616,0.00017370424362892427,0.005154959412273284,0.001191104518023626,0.0006939838644203262,0.00017293696300113963,0.011257759758528638,0.00023211899657074746,0.015727969837343713,0.011148188134983552,0.0006610394297224413,0.0018718862359335382,0.00026209783918509986
Z_R_1878_RUL_0123,0.007668080768679636,0.13399619619402445,0.0019157445295921985,7.485364982248832e-05,4.7462844398050045e-05,0.10851367643621285,0.0798999726850967,0.07868133401657891,0.07674707960248124,0.05588516669076939,0.10809327316870883,0.00010718749171751655,0.00011945952460628644,0.00020900992346746457,0.0001089598471228644,0.02232102526206562,0.123397662078858,0.0005933709129231768,6.411547141298652e-05,4.716484974336799e-05,0.03755099159956554,0.00025615437879208074,6.383226267767458e-05,0.0004441845276543695,8.567677207032113e-05,0.04106108462777988,0.06905973180009045,0.00024399435370022672,0.05264681155334967,9.674217603788935e-05
Z_R_1878_VIE_0114,0.0060083398891282325,0.10766707096943288,9.137478794424449e-05,0.00011365991753495679,7.206893709324704e-05,0.19012817957112188,0.0001679045038206065,0.0011350351444125635,0.4969037144428897,0.03414179701140463,0.0035317672465616516,0.002980302909351002,0.00581648347798981,0.0003173666310411842,0.00016544774059748817,8.232523238805175e-05,0.02395284165246342,0.0037185376873764397,9.735476106771726e-05,7.161645350751218e-05,0.0006675697342581196,0.00038895211708139175,9.692472884381008e-05,0.02039728700616516,0.0001300940551498451,0.0003623024069929518,0.0935920816487874,0.0031880343518130034,0.0010491225397726157,0.002964442444008451
Z_R_1879_DRA_0346,0.01892294184735061,0.19758375657312202,3.048223822992431e-05,0.04891382976002911,2.4041889003280126e-05,0.09914296063633364,5.601222394584328e-05,0.0013185642764946177,0.10373013966179259,0.0358275140259363,0.009637475125827515,5.429488710791242e-05,6.0511178109817284e-05,0.00010587214998002318,0.19367900303083457,2.7463345222948225e-05,0.13112027012614305,0.0256784449084062,3.247713167328275e-05,0.006603340809445072,0.0030424626352848227,0.00012975276178088453,0.024470290323730895,0.00774436906690376,4.3398820074900884e-05,0.00012086253253986105,0.0077238826817056455,0.01892202139886281,0.06520456005038526,4.9003903742740655e-05
Z_R_1879_GEM_0347,0.0003255500403123895,0.12831323818349055,0.0320271086185564,9.913535732609768e-05,6.285927339911841e-05,0.21498162994116393,0.009976420534126326,0.0009899894092780027,0.18028277496766398,0.00028891152248812746,0.00553793709503521,0.06403677910899916,0.05668055269039879,0.0002768104627734856,0.0001443052330025056,7.180492038658634e-05,0.04055186155853665,0.010615826451417908,8.491383097191407e-05,6.246461252896405e-05,0.0005822612366880592,0.010169220551950986,0.007457018117507793,0.07185557367254759,0.00011346938237320492,0.0003160039119886311,0.0029922031157712642,0.00032314346056583717,0.0009150555456564888,0.159865177193094
Z_R_1879_HEN_0345,0.00040521510746459696,0.3952451967451232,9.920087364742594e-05,0.00012339468437444728,0.0765498446517685,0.03511592403415478,0.0063000134728128645,0.022644297735652887,0.04698549670738652,0.000359610809817281,0.06807040337603475,0.000176696350020838,0.10419830681166792,0.0003445485103072002,0.0062973462922528735,8.937623998761361e-05,0.001533446312620222,0.09580294749857499,0.00010569302067816485,7.77502735197643e-05,0.0007247458773791519,0.0004222651640519655,0.0001052261569702658,0.000732228952414519,0.04908306238598758,0.00039333295438339705,0.08631375392864227,0.0004022196156818726,0.0011389779921804485,0.00015947746444163624
Z_R_1879_HUM_0173,7.23134759420085e-05,0.09891981406961593,1.770309116758709e-05,2.2020646258019693e-05,1.3962746096782749e-05,0.01063368869350294,0.0049454117511550984,0.20929031253665223,0.00019675506649725799,0.27081854297943225,0.12623567059137836,3.153270206587482e-05,3.5142921417252356e-05,6.148709648771281e-05,3.205409830396351e-05,1.594981643347576e-05,0.04994834674151357,0.010546198530366131,1.8861660306474237e-05,1.3875081234840869e-05,0.07273080963461026,0.0006212319197921692,1.8778345205710614e-05,0.00013067138850220576,2.5204621214378157e-05,0.0011619445059548835,0.00011877356321388818,0.0011635303929471848,0.14213095146147853,2.845987125295012e-05
Z_R_1879_HUM_0174,0.0012137569970299153,0.20161038372517207,1.8458807302185312e-05,2.2960671788811422e-05,1.4558792991008582e-05,0.044669142556485006,3.3918731314427435e-05,0.10723480896085645,0.02695653376890623,0.3170992211688201,0.00014428121742651962,3.287878176986971e-05,0.0006058214037834039,0.0023408250336198724,3.3422435564331604e-05,1.663068812467094e-05,0.05208056032905808,0.11857109505674188,0.004573093140085842,1.4467385858862044e-05,0.030301306402423348,0.002355286163677496,1.957996218427498e-05,0.00013624953729478913,2.6280565451338123e-05,7.31894482740855e-05,0.06387181210022658,7.484303419966273e-05,0.0258249583567556,2.967477681327515e-05
Z_R_1879_JON_0342,0.025110909411429724,0.3310235702953104,4.2564413775640326e-05,0.002677897172553878,3.3571317951285926e-05,0.0898784216051496,7.821366195426596e-05,0.022840815392328535,0.22621892686388342,0.00015429927927507748,0.0016451759377393211,0.05126237667362216,8.449585636363315e-05,0.00014783645364474757,0.004014497019585707,3.83489290030303e-05,0.066281756580285,0.07523082953134339,4.5350018602980834e-05,3.336054100719435e-05,0.0003109688682439962,0.008056038114762581,0.01973228856362249,0.002939131501978749,6.060071183451393e-05,0.0001687685400984812,0.07115927303534632,0.0001725815662814628,0.0004887046732352502,6.842746978730774e-05
Z_R_1879_JON_0344,0.017894942073139984,0.2542199147798123,2.7462198190079066e-05,3.415987332870887e-05,2.165992915913251e-05,0.12403906284617569,5.046279028020247e-05,0.03675345630518613,0.24418313469578967,0.06191582972852689,0.01037623502701522,4.891559928173825e-05,5.451600874687811e-05,9.538282404429564e-05,0.00597731264269944,2.4742403224667602e-05,0.07832995560845017,0.00027078806805632197,2.925944676140666e-05,2.1523937665321433e-05,0.0010474327892046875,0.00011689745460484893,2.9130202902933733e-05,0.0010495043605743398,3.909906448216449e-05,0.00010888802840948029,0.13990597166763125,0.00011134816051168556,0.018098072761647925,0.005124938724496367
Z_R_1879_LSC_0343,0.0005475905365170323,0.05875138517834094,0.00013405585977146296,0.00016675035104868818,0.004239351710474986,0.059855031015348684,0.00024633252919729545,0.09260483671510628,0.02215801609653559,0.0004859628198891226,0.0010478327409970648,0.00023877996482884233,0.00026611818811035604,0.062469899943112424,0.020910825439981243,0.00012077926588896573,0.051675667751320875,0.0013218434674416406,0.00014282907234478828,0.00010506842713102321,0.1415224520221449,0.0005706312609676591,0.00014219817250028756,0.0009895031984734242,0.3019450803522847,0.0005315334980185844,0.1001062741359552,0.0005435425557724406,0.07594431663846746,0.0002155110920280811
Z_R_1879_NAS_0149,0.012679456344049314,0.03747271800148852,9.95052466767956e-05,0.00012377329005109334,7.848157598542161e-05,0.48318809309717253,0.00018284451812910368,0.0012360297032975869,0.175996138256583,0.11388594508924739,0.0007777717105890444,0.00017723849850559382,0.00019753076067130498,0.003413855154981218,0.0001801691539937359,8.96504685898272e-05,0.03835714511509861,0.00404941032623934,0.00010601731323431088,7.798883075636324e-05,0.0037952190624284624,0.0004235607789236306,0.00010554901707208103,0.06516771477510683,0.000141669724659376,0.0003945397980176789,0.0006676005108033784,0.009608202177465379,0.04716621491909353,0.00015996678108960057
Z_R_1879_NAS_0150,0.04029370169901516,0.034404468517603426,9.95052466767956e-05,0.00012377329005109334,7.848157598542161e-05,0.47705159412940235,0.00018284451812910368,0.0012360297032975869,0.24963412586982525,0.09854469766982192,0.009982520162244327,0.00017723849850559382,0.00019753076067130498,0.00034560567109612363,0.0001801691539937359,8.96504685898272e-05,0.01994764821178805,0.013254158777894624,0.00010601731323431088,7.798883075636324e-05,0.0007269695785433684,0.0004235607789236306,0.00010554901707208103,0.031416970452370796,0.000141669724659376,0.0003945397980176789,0.0006676005108033784,0.000403453725810097,0.019551969564127678,0.00015996678108960057
Z_R_1879_ON_0614,0.011684762241640511,0.21887471275363654,0.0003346166599383015,0.00041622533775527757,0.00026391817215664325,0.025588999828029393,0.0006148703107396706,0.04542821467700852,0.4061179505632058,0.0012130111725269944,0.0026154939632192916,0.0005960183644894345,0.000664257268620166,0.001162204197066609,0.0006058735850292842,0.000301476970946771,0.056762112679781276,0.01361737399121346,0.00035651546460987294,0.00026226116643830564,0.002444656340977279,0.0014243519598986316,0.00035494067631578174,0.06437743089406635,0.00047640754294973246,0.0013267600838599248,0.13637799845059145,0.0013567358775436332,0.0038419118448614984,0.0005379369608835521
Z_R_1879_ON_0615,0.010774484679624498,0.11223323863411597,0.00016385828215055356,0.00020382119899436325,0.00012923797137260113,0.07821418891692573,0.00030109556673525056,0.022245722073472692,0.34539649931741545,0.0005939988971151373,0.0012807800659634771,0.0002918639656298906,0.01548301593619353,0.0005691192520856904,0.15692662958356424,0.00014763012270936778,0.0328483922013067,0.05719407273721965,0.0001745818979899318,0.00012842655298545176,0.006249701364738016,0.0006974902725100359,0.0001738107406163923,0.01131464047566503,0.00023329179606808274,0.0006497005504964912,0.14257156136527538,0.0006643793834631986,0.0018813440884531728,0.00026342210914400116
Z_R_1879_ON_0616,0.0035882161301129213,0.19537669307173902,0.0008784326358663386,0.0010926710003803805,0.0006928356037721886,0.12134904392748236,0.0016141519907544183,0.0109116741733578,0.036849561028199744,0.030270902238658682,0.006866171148283086,0.001564662031590822,0.0017438021868814806,0.03013752422519608,0.0015905338676119587,0.0007914346234004067,0.12192486969227517,0.008661691053915722,0.0009359211802607437,0.0006884856473143323,0.060590722275249594,0.05791222842194848,0.0009317870602430342,0.1960895668538345,0.0012506607823325451,0.003482998598582073,0.005893579444263442,0.08482123954832457,0.010085752303158096,0.0014121872550099449
Z_R_1879_RIF_0617,0.00012210353360355658,0.08591709009182871,0.05164666131765023,0.007411006697606577,2.357652726572955e-05,0.02532913536059129,0.01941121644859008,0.1441608848173943,0.031670979665201486,0.00010836158324764064,0.026042033732062642,5.324393961367837e-05,5.93399062940887e-05,0.033286031566805395,5.4124333236704966e-05,2.6931756792015916e-05,0.02534873015590786,0.00029474899122984,3.184849494577454e-05,2.342850244357115e-05,0.09331291778025542,0.0757089388441519,0.00464034791325938,0.00022064266817706124,0.060876608079271505,0.02592690763370913,0.2232587335873669,0.00012120090158216037,0.02430813693368358,0.0406040882362317
Z_R_1879_WEN_0110,0.054396213905667894,0.11455656012310664,3.142749834327628e-05,3.909225893039973e-05,2.478743263931556e-05,0.40262865497831785,5.774917386260388e-05,0.0003903846555830289,0.0003492903848168227,0.08345382279784418,0.01962702064264677,5.597858207659994e-05,6.238764146686156e-05,0.00010915526586331447,0.0010259727478672922,2.8314988879252423e-05,0.13034099233394514,0.06814468630766009,3.348425381881787e-05,2.463180516853315e-05,0.017672838309976267,0.00013377642006291729,3.3336348282636e-05,0.07969559649203949,4.474462589381448e-05,0.00012461050309067447,0.01087060744392504,0.00012742585665527834,0.01586593269727697,5.052352429216207e-05
Z_R_1880_MLL_0348,0.009685322862375209,0.38626134601376627,3.4393869929180606e-05,4.278209020024248e-05,0.0010876638407503966,0.09171527733774038,6.319998978770045e-05,0.055575144626041316,0.019471921122176144,0.15814466028193075,0.041629770188955764,0.03081682882447137,6.827627202018964e-05,0.01072482596375016,6.227525336265633e-05,3.0987577627780066e-05,0.10234319081061938,0.06397134372832143,3.664475797407782e-05,2.6956746408315293e-05,0.000251276168462809,0.001206940056000359,3.6482891963691615e-05,0.002374944175588933,4.896797149464964e-05,0.00013637221099487685,0.0023518288760329014,0.00013945329951321755,0.02160562986449561,5.529232724437289e-05
Z_R_1880_ON_0618,0.0018167128920012338,0.00292189593760758,0.0004447502147209792,0.0005532190428686502,0.0003507824857168743,0.11629457382921635,0.0008172447324572736,0.005524577791648291,0.3203626378904065,0.0016122537937585087,0.0034763406638440826,0.0007921879790241157,0.0008828865929845296,0.0015447245402853064,0.0008052868828624031,0.00040070314367111784,0.00687494526736594,0.22380774991750318,0.0004738566497729876,0.00034858010389535816,0.0032492746558677723,0.0018931539156477404,0.0004717635458848958,0.27756074623921806,0.0006332092283171306,0.0017634412831947087,0.0029839177374440698,0.0018032831149783362,0.018820309888477493,0.0007149900393585442
