,0 Literaturvermittlung (Unterstufe),1 Bildung (Weltmodell Religion),2 Literaturvermittlung (Methode Sprache),3 Mittelalterlive Literatur (Nibelungen),4 Literaturvermittlung (Patriotisch),5 Literaturvermittlung (Oberstufe),6 Lyrik (Poetologie),7 Lesebuch (Sprache),8 _Rauschen_ (Nathan),9 Literaturvermittlung (Praxis Methode [Rhetorik]),10 Schiller (Drama),11 _Rauschen_ (Wackernagel),12 Deklamation,13 Handlung (Drama) ,14 Handlung (Religion Welt),15 Allgemeiner Diskurs der Literaturvermittlung,16 Literaturgeschichte (Lyrik Form),19 Lyrik (Patriotisch),18 Handlung (Maria Stuart),19 Handlung (Hermann und Dorothea),20 Mittelalterlive Literatur,21 Drama (Historisch),22 Drama (Handlung Poetologie),23 Prosa (Unterstufe Jugendliteratur),24 Allgemeiner Diskurs der Literaturvermittlung (Verordnungen Verfächerung),25 Literaturvermittlung (idealistische Poetologie),26 Lesebuch (Form),27 Kanon (Poetologie),28 _Rauschen_,29 Handlung (Ballade)
Z_R_1866_PET_0137,0.0003202686580114407,0.003888829236939275,0.0024780367378808626,0.0004923164454313218,0.028968134996816934,0.18804955882824217,0.0011796365242456018,0.0005113197618208095,0.000364087795167798,0.0005599120579547844,0.0009728410621950146,0.0004221590929885488,0.000980569820715251,0.00032101186952138925,0.0011583644652341434,0.07912678737476839,0.39336691072027963,0.0012059144708539264,0.00037848659578723496,0.0020362674383754683,0.00022343943651649377,0.00037475240127575737,0.002052390423693632,0.0007067887720086038,0.0017784811911092794,0.011224520122924159,0.18661303234352883,0.05364596004247222,0.0354225711165701,0.0011766501966709196
Z_R_1866_R_0130,2.6301462564202437e-05,0.007479088829324858,0.06320909314169336,4.043056426330224e-05,0.16920057012330955,0.13071480615998735,9.687543599943286e-05,4.199117596260861e-05,2.9900026977809254e-05,4.5981727100555816e-05,0.0007958653492761235,3.466902334220707e-05,8.052745651498492e-05,2.6362497414841795e-05,9.512850806952784e-05,0.0014863307161341556,0.05879550569555022,0.0015309786681584623,3.108250145974251e-05,0.0008831972449307291,1.8349544446197778e-05,3.0775837742596725e-05,0.0016004939173974806,0.0007740163041840864,0.13045306809498167,0.020969025524054722,0.16066768342520754,0.1662153819800876,0.0845298888744129,9.663018945112047e-05
Z_R_1866_ZAC_0108,3.0722795166407195e-05,0.026299251774245424,0.04456315811076934,4.7227029344531966e-05,0.0011062026996169203,0.2471934401086577,0.00011316040579879507,0.2400755136640669,3.492628602181077e-05,5.3711354631310376e-05,9.33228898165232e-05,4.0496960964129424e-05,0.02602026768978895,3.0794090107121156e-05,0.00011111981551489218,6.352783277098611e-05,0.08206042332165299,0.00011568120185812258,3.6307537015334765e-05,0.0010316646072934756,0.018420675260847678,3.5949322465712645e-05,0.00019688211447272704,0.0009041301148504519,0.049514025858395316,0.006931051978480981,0.1400055065685587,0.0026371728394738087,0.11212081183457628,0.00011287393277659422
Z_R_1867_KOL_0302,0.0004551996799790518,0.0179185604030556,0.0035220478240471703,0.0006997321867216759,0.02878123125671617,0.10618842975368444,0.026459314377545878,0.12464019281861172,0.0005174800708683141,0.0007958062183790884,0.001382704579746396,0.0006000171394285155,0.013785034619480645,0.00045625601075954684,0.0016463900562347614,0.0009412505922877371,0.05104949613450802,0.0017139731518630392,0.0005379451687481565,0.0028941585856558133,0.00031757575227162667,0.012923982847612476,0.015308419388068538,0.001004562934221339,0.014919110625263372,0.0035621296986142535,0.5502351104178883,0.014290585047384688,0.0007809229891814804,0.0016723796711720625
Z_R_1867_MAR_0303,0.0002854302015936103,0.01900564262597814,0.0022084787504384534,0.0004387628284947322,0.0025072609315306923,0.14428399036841563,0.00105131701932126,0.1403142208493257,0.00032448274338728875,0.0004990054679999888,0.0008670165298876846,0.0003762371121934533,0.0008739045629415485,0.00028609256740994856,0.0010323589104333935,0.0005902054815134265,0.22625822431029685,0.0010747364811082836,0.00033731525902909497,0.001814764607447951,0.0390487233579784,0.00033398726590351497,0.001829133752959186,0.04724941238974124,0.0015850200517923674,0.0022336118470576314,0.36056142825951343,0.001190906895981474,0.0004896730292987299,0.001048655541026885
Z_R_1867_MLL_0301,5.7157626920016404e-05,0.0006940306056195076,0.001998181932929227,0.06854888340821973,0.06273937264966219,0.1424760420916136,0.001766459367678453,9.125408762896014e-05,6.497792975292935e-05,0.0016558585363095856,0.0001736207558699945,7.534178363800438e-05,0.0017309323809191716,5.729026620627083e-05,0.00020673070025757038,0.014121579739422751,0.2009016200752052,0.00021521684279220192,6.754765130798729e-05,0.0330379861779024,0.04671784546066628,6.688121801395517e-05,0.0019222177927687345,0.00012613900215075429,0.08589367753695829,0.00044728256479326556,0.2884773037863419,0.012685938388815805,0.03277263552602379,0.00020999411361157254
Z_R_1868_BM_0204,0.013126702495434578,0.024618237814274066,0.005953155172557692,0.00014717021157481682,0.05035864799497684,0.03797109160887063,0.010777404271976466,0.00015285095232523774,0.00010883828550498463,0.0001673768503920348,0.0002908154425482877,0.0001261977811424228,0.00029312583261790516,9.596141911144181e-05,0.018589623275103537,0.005410352537725042,0.00031214459525642253,0.013391452297855228,0.00011314257912192772,0.0006087099314061671,6.679368412623443e-05,0.00011202630075784787,0.00582591494181526,0.00021128332006882297,0.06568646504988841,0.06851020892649447,0.5978730843947361,0.03688615212574786,0.041863328948104954,0.0003517409584843251
Z_R_1868_GRO_0184,0.00013878007288760212,0.005462963240420987,0.0010737926128537277,0.000213332495926852,0.0843315551689031,0.19859942837112105,0.0005111647322350042,0.0002215670876287508,0.00015776795351941174,0.00024262329225745375,0.00042155531033777734,0.00018293163639203786,0.0004249043663379145,0.0001391021242183879,0.0005019470400686539,0.00028696598778189445,0.29134619024886593,0.0005225515952776862,0.00016400729836154156,0.0008823634047459726,0.015208183575721899,0.0001623891825281126,0.0008893498800742597,0.0003062684869150977,0.03477122277873311,0.001086012668619469,0.2810894376400448,0.0005790352419046774,0.07579489533991857,0.004287711165398326
Z_R_1868_KOL_0304,0.0001664478663280731,0.1107652450591049,0.11003203749905846,0.00025586338172790384,0.20988842641973152,0.03429774952235879,0.0006130727362536071,0.0002657396571206541,0.022844256453324212,0.0002909937174514438,0.0005055983938113358,0.00021940167581564735,0.01863364329256791,0.00016683412320013012,0.0006020173652508796,0.00034417676386226545,0.005073687320845253,0.005157736773516841,0.00019670450019592826,0.06902338077784044,0.0001161244365672172,0.0001947637898162468,0.005597661545185127,0.00036732749241191287,0.05529638472811373,0.005833531874825252,0.23744648447473005,0.10037662908608934,0.004816558570661878,0.0006115207022330169
Z_R_1868_ON_0115,7.578951739294774e-05,0.009172768405587818,0.017091415423743175,0.2683228180768741,0.07700138965780022,0.17035137352699187,0.00027915339398735275,0.006310377021724637,8.615903428003904e-05,0.006321876075974515,0.00023021657836143605,9.990123329365472e-05,0.00023204553934042272,7.596539361514702e-05,0.0002741194980812003,0.000156715681651175,0.06833024264214635,0.0002853719009867215,8.956641780848104e-05,0.00048186958847511624,5.2875505100259644e-05,8.868274470217859e-05,0.010801312472200288,0.0001672570156002362,0.010736493614570145,0.010908712457824047,0.23396831917110372,0.012694971299861281,0.08678129242575684,0.008530948685164647
Z_R_1868_ROT_0124,0.00012994375114892245,0.01926432904422935,0.0010054227322911368,0.017886249728900044,0.10726044752120331,0.20717812492735518,0.0004786181573448707,0.00020745960063690057,0.00014772264680971105,0.0002271751272069792,0.00039471429292593015,0.00017128412272736094,0.00039785010983689326,0.00013024529702012762,0.00046998736855719165,0.0002686944611618406,0.07824426546728215,0.000489280002859129,0.00015356472382140613,0.025587282666907435,9.065688386691134e-05,0.0001520496356908536,0.0008327237268011094,0.0002867679431231066,0.004258889633977082,0.0010168647199800718,0.39407218225199164,0.07482546898682162,0.06389432796357317,0.00047740650394855307
Z_R_1869_BEL_0306,8.338125498590726e-06,0.06388223423949399,0.09267178803001136,1.2817352570540367e-05,0.016642681852049743,0.30155687300449024,3.071158271606404e-05,1.3312099817832091e-05,9.478947292138237e-06,1.4577189776823001e-05,2.5327707422668154e-05,1.0990821017472176e-05,0.035207213473042266,8.357474850102127e-06,3.01577692434868e-05,1.724136880869332e-05,2.718530664309246e-05,3.139572339353755e-05,9.853816963555672e-06,0.009586115403719734,5.8171975821073545e-06,9.756598014108122e-06,0.0005073907624116175,1.8401093377648098e-05,0.012757104534235765,0.1133275757396671,0.0532048740136652,0.28602783794223585,0.014086978385673504,0.0002576124443150785
Z_R_1869_GRO_0183,3.519712514957986e-05,0.024380586570065452,0.17560982373947057,5.4104961911145045e-05,0.000309176731463702,0.2448684485959718,0.0020458973072244205,5.6193402626420934e-05,4.001279354502996e-05,6.153363522661456e-05,0.00010691401659261007,4.639475658095862e-05,0.0039402768532246805,3.5278803165439074e-05,0.004917944626330409,0.0010309081051125947,0.00011475536561645085,0.004923170312506053,4.159520373325409e-05,0.003098168337751354,2.4555714752898802e-05,4.118482042453626e-05,0.04142507479100628,7.767520249145339e-05,0.10654770125620779,0.028061154919932458,0.10194944990506394,0.19081439818527018,0.06329685484802473,0.002045569113557153
