,0 Oberstufe (Rhetorik),1 Kanon (Poetologie),2 Literaturvermittlung (Lesebuch Methode),3 Handlung (Ballade Drama),4 Unterstufe,5 Literaturvermittlung (patriotisch),6 Handlung (Hermann und Dorothea),7 _rauschen (Wackernagel),8 Schiller (Drama),9 Mittelalterlive Literatur,10 Literaturvermittlung (idealistische Poetologie),11 Literaturvermittlung (Sprache),12 Handlung (Religion Welt) ,13 Lyrik (Poetologie),14 _rauschen (Handlung Methode),15 Literaturvermittlung (Praxis Methode [Rhetorik]),16 Prosa (Unterstufe Fabel Volkslied),17 Oberstufe,18 Literaturvermittlung (Ästhetik),19 Literaturvermittlung (Methode),20 Deklamation,21 Lesebuch (Form),22 Prosa (Unterstufe Jugendliteratur),23 _rauschen (Nathan Religion Nation),24 Drama (Handlung Poetologie),25 Handlung (13),26 Lyrik (patriotisch),27 Handlung (Welt),28 Allgemeiner Diskurs der Literaturvermittlung (Verordnungen),29 Mittelalterliche Literatur (Nibelungen
Z_E_1889_GRA_0999,0.002591343689198889,0.05659466090434592,0.0851378424612877,0.001440354158023245,4.6412330504604616e-05,0.00037737120468931334,0.0014144900455047495,4.844364295096572e-05,0.023336495284829523,3.869085739677614e-05,0.00035937821026165904,0.00026752589230600806,0.00016497888299806906,0.007950430217661014,7.665752126260482e-05,0.0028049200905717773,9.714298375192583e-05,0.12736044509330488,0.10183297459839454,0.11467755851373226,7.593946981171876e-05,0.0004321819293487273,5.863130181039344e-05,0.20778575294362875,0.26053014525013835,2.9691646936730495e-05,0.00011799725734594946,0.004203762504409791,8.466847085093835e-05,6.311264274222033e-05
Z_E_1889_GRA_1008,3.3580444477439345e-05,0.00021845292746843235,0.042446126961488924,0.054873020147987346,5.8204633981302745e-05,0.005297498457067012,0.00016579738948976016,6.075205610289569e-05,0.00032028531944567083,4.852131252014404e-05,0.013315343735558158,0.0003354980556438073,0.0018149781903796082,0.01157853327125072,9.613443062423215e-05,0.0067337495894443,0.0017299067526067825,0.09700460175762807,0.07624776319266571,0.002303269206068814,9.523393884921948e-05,0.0005419893967311179,7.352816427485093e-05,7.004370079750688e-05,0.042094340813137406,3.7235610094671104e-05,0.17221274903225836,0.2770376955489658,0.00010618077786778118,0.1930489851851241
Z_E_1889_LAN_0492,9.419768184182828e-06,0.012240674207359097,0.004689292468873401,0.03027855069884285,1.632718589289175e-05,0.0001327537260594066,0.004557395522040869,1.7041772201264952e-05,0.01632903797222474,1.3610883448523597e-05,0.002832956320234673,9.41117355528739e-05,5.8037182400135516e-05,0.07812866106406431,2.6967006098060043e-05,8.455285393181752e-05,3.4173495204049275e-05,0.014129528218747885,0.03988316448369317,0.05387456607730186,2.671440599391069e-05,0.0001520353454202265,2.062564308649748e-05,1.964820402297096e-05,0.10879210406385632,0.0018147999375727935,0.00996546138009906,0.18281648481506804,2.978514217709899e-05,0.4389315184203471
Z_E_1889_LAN_1006,5.065003969809275e-06,0.0019733508206462476,9.592845673648265e-05,0.03471457023180694,8.779118524612053e-06,0.012926539150534115,2.5007543795730172e-05,9.163351174281617e-06,0.005869512677654219,0.0055859718397530695,0.01728903825137708,0.0002931539688407043,0.006337510262551626,0.03327793128148871,1.4500143768919526e-05,0.00028801416365538304,1.8375068843138773e-05,0.03355030448725129,0.030176959878944313,0.02314711997580668,1.4364320837264049e-05,0.002749800884897244,1.1090396501306438e-05,1.0564828075395334e-05,0.1739513199756716,5.61631973258982e-06,0.013847677873880313,0.15626980345325966,1.601545392822503e-05,0.44751695081609294
Z_E_1890_GLO_0482,1.8160747736901384e-05,0.28624021837181546,0.07426607175203709,0.00619491075892895,3.1477834534420115e-05,0.021997740315819324,0.010525728984840334,0.0009025274780162034,0.0001732145294918159,2.624096643907451e-05,0.03155192868604041,0.0027904576699761606,0.00011189220459790212,0.00017411991702212873,5.199076934703093e-05,0.0010326847919522957,6.58844478499008e-05,0.16204003684442178,0.0003612147294974459,0.006463670180555108,5.15037715058872e-05,0.00290213091354685,3.9765002034149273e-05,0.0017772244861096252,0.35324052159104946,0.004368497329385669,0.010516091829503627,0.02198386478613113,5.742396657853228e-05,4.2804343235306495e-05
Z_E_1890_LEG_1009,2.1665305584391576e-05,0.015703385370085657,0.013897781356725092,0.0011653915258335616,3.755224807937815e-05,0.09679248860688604,0.00010696853970480728,3.91957843569825e-05,0.005394122060371832,0.0062562826898758,0.00029077315358533534,0.00021645538085047296,0.00013348452609134864,0.08009493685551884,6.202365242826896e-05,0.00019447011674249252,0.04884092526624961,0.19019711294978836,0.09795557351881606,0.08137323087949325,0.20341072044667083,0.0657119465467542,4.7438626047497245e-05,4.519053293232038e-05,0.00018336518813508727,2.4023531667792305e-05,0.012545427442768556,0.026226186025903195,6.850531717170707e-05,0.05296337655488116
Z_E_1890_LYO_0494,2.037577810739768e-05,0.0030597841844318655,0.00331313868535009,0.0049990034775195934,0.08980377689753188,0.039316922978231646,0.00010060173031059141,3.6862835914885746e-05,0.00019434116199582878,0.002956673908987349,0.02271558116504993,0.0002035718717735941,0.003052771858732116,0.15826590571027482,5.8331980334458605e-05,0.0011586393071772436,7.392024323922707e-05,0.008121283870381083,0.03650780410858738,0.04920902871158981,5.7785584332835634e-05,0.0003288656793025778,4.461506043838082e-05,0.0010182449026841871,0.00017245122029358587,2.2593641650345723e-05,0.3874602079575038,0.18761446253036487,6.44278538528079e-05,4.802510405578187e-05
Z_E_1890_LYO_1015,7.461724648352103e-05,0.00048541215542605387,0.11218333831138315,0.04689247156282069,0.00012933329465557953,0.21187215388914943,0.00036840919977081685,0.00013499378031330152,0.0007116882756625526,0.00010781652215627922,0.0724660472213496,0.004318721580672911,0.00045973262395476467,0.11505876588766144,0.000213614995783054,0.0006697724423101499,0.00027070009208142497,0.22626824465981268,0.001484126584150661,0.05156995602182273,0.00021161406286575307,0.0369366238927109,0.00016338286292974478,0.00015564022955493978,0.0006315260768548836,0.02152211874460119,0.08251310122463638,0.011714267496026056,0.00023593842777438963,0.00017587063462503976
Z_E_1890_ON_0834,2.3733689256912048e-05,0.0001543962260917005,0.0788711733500336,0.030826845788564112,4.1137355914172865e-05,0.08102924313168243,0.023984645597895447,0.10687825636972843,0.00022636842256157098,3.4293463699216304e-05,0.06055546816364514,0.0002371203455718968,0.06379280103972056,0.00022755164401328824,0.0034775828684710775,0.02180740905371361,0.09896559921112114,0.1128853453861999,0.12435556745873806,0.019812619294040785,6.730860018477914e-05,0.015158159716492208,5.196758499438316e-05,0.034145883133563086,0.06384744380154377,2.631705485233203e-05,0.050112607784941074,0.008272169351671322,7.504551015291649e-05,5.593960094102959e-05
Z_E_1890_RIC_0780,1.817655537751466e-05,0.008822534578035808,0.00034425420326291556,0.00010730032726208682,0.027014802733991268,0.2300494072231818,8.974346463855369e-05,0.0714080581453306,0.00800722586501845,0.002637550662197756,0.00024395013990691645,0.08374277906583538,0.00011198959881224479,0.00104470042765955,0.005274609733341437,0.08981733673599343,0.14542757671621953,0.06034089384420364,0.1074242901905885,0.07958532828234367,5.154860187972357e-05,0.03598095717389787,3.979961464318105e-05,3.7913530514681116e-05,0.00015383800996774202,2.0155037833285505e-05,0.006173100582186971,0.031577718646335996,5.747395006155913e-05,0.004394986359477871
Z_E_1890_SAH_0501,9.557732511986337e-06,6.217650420340241e-05,0.03954282890387374,0.006006462596048037,0.00047426178988128757,0.42624918237149473,0.0005048850527171403,1.729137034427191e-05,9.116024097996835e-05,1.3810231919639965e-05,0.08388654704018561,9.54901200396361e-05,0.001431973625355079,0.013364805416929136,2.7361971748641465e-05,8.5791236599892e-05,0.07509673139376777,0.0912293121657453,0.08715224161448858,0.013471034248156138,2.7105671998928585e-05,0.09306644288120003,2.092773151673315e-05,0.000935326920348842,0.015184842826164327,1.0598072977997183e-05,0.008738331654079752,0.04315076993998788,3.0221382967599064e-05,2.252729176800485e-05
Z_E_1890_SCH_0503,3.860951264909875e-05,0.00579790256596107,0.002580154691528495,0.0815800154498723,6.692146536199256e-05,0.0005441276860838477,0.00019062750676195278,6.985039403333029e-05,0.004066074317188209,5.5787952144468724e-05,0.0005181837711746549,0.00038574285196940226,0.0002378813665243582,0.002219087915091834,0.00011053169703259484,0.0003465631446089678,0.00014006947618521644,0.007993156897182508,0.052537452636944065,0.022986234658930786,0.0001094963459787659,0.0006231587102078522,8.453987529980858e-05,0.30145306637171654,0.4717991404313745,4.2812082487859326e-05,0.00017013904030317232,0.04303958710694822,0.00012208260343103875,9.100147502307134e-05
Z_K_1879_WEN_0341,2.42293695056099e-05,0.00015762080525083208,0.30561326952680323,0.0036238798826744695,4.199651331652955e-05,0.19642926130768198,0.00011962814297207447,4.3834560216483704e-05,0.0002310961475594864,3.500968579309864e-05,0.058339326176857866,0.08262215193097958,0.0047904134942369095,0.00023230408069833765,6.936408013809467e-05,0.019942293151744936,8.790049037379018e-05,0.17325710639989647,0.06081662473695117,0.05735545746943877,6.871434639296205e-05,0.008513042411691108,5.3052932711520756e-05,5.0538780369728726e-05,0.00020506624660726993,2.6866688925357567e-05,0.003587619043209295,0.0014832375147248913,0.022121986177707352,5.71079045707922e-05
Z_K_1887_BOE_0421,6.611274861664123e-05,0.0004300873232334039,0.048741707667207285,0.00039027854372986574,0.00011459253725229173,0.06741712828354333,0.00032641977505676296,0.00011960786926966555,0.02912431424633418,9.552813809087451e-05,0.124360184619433,0.0006605242711737423,0.0004073346153975631,0.0006338696220004069,0.0001892682346576387,0.0005934351533406418,0.00023984705924833764,0.10866616576421347,0.13111979167045,0.09318183991209238,0.0001874953579944735,0.20685518844162198,0.022306559563507036,0.00013790114023404143,0.025887317351662605,7.330899182797173e-05,0.00029133648237600297,0.0008812207595206074,0.00020904735432576796,0.13629258650258808
Z_K_1887_HFM_0420,0.008589030934542337,0.15258306512659514,0.028567495223273537,0.0010371372030474537,0.0003045214385605955,0.0024760149053910047,0.0008674371111625205,0.00031784932323276373,0.0016757041416799669,0.0002538591668530888,0.08649136946685093,0.0017552958166828113,0.0010824624886636072,0.10264455563450334,0.0005029667417597547,0.0015770113038849373,0.0006373763359129344,0.13733239296834918,0.07080117556872444,0.15507729635569661,0.0004982554493422656,0.22999584846869536,0.0003846927783600544,0.00036646237713334925,0.0014869584040561035,0.0001948133812739575,0.0007742057802856593,0.010755121938498856,0.000555528331887915,0.0004140958350995779
