_id;author_prename;author_surname;title;source;year;editor_prename;editor_surname;volume;title_addition;year_first;edition;issue;pages;pages_exzerpt;archive;author_address;address;genre;textclass;note;female_education;author_address_geo;address_geo
Z_E_1863_JTT_0718;W.;Jütting;Erklärung alterthümlicher und seltener Ausdrücke in deutschen Schriftstellern;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1863;;;12;;;;2;21-29;;https://digital.slub-dresden.de/werkansicht/dlf/90308/1;;Leipzig;Erläuterung;Zeitschriftenartikel;;;;Lepizig
Z_E_1863_JTT_0719;W.;Jütting;Erklärung alterthümlicher und seltener Ausdrücke in deutschen Schriftstellern;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1863;;;12;;;;8;113-119;;https://digital.slub-dresden.de/werkansicht/dlf/90308/1;;Leipzig;Erläuterung;Zeitschriftenartikel;;;;Lepizig
Z_E_1863_JTT_0720;W.;Jütting;Erklärung alterthümlicher und seltener Ausdrücke in deutschen Schriftstellern;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1863;;;12;;;;15;225-237;;https://digital.slub-dresden.de/werkansicht/dlf/90308/1;;Leipzig;Erläuterung;Zeitschriftenartikel;;;;Lepizig
Z_E_1863_JTT_0721;W.;Jütting;Erklärung alterthümlicher und seltener Ausdrücke in deutschen Schriftstellern;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1863;;;12;;;;38;566-575;;https://digital.slub-dresden.de/werkansicht/dlf/90308/1;;Leipzig;Erläuterung;Zeitschriftenartikel;;;;Lepizig
Z_T_1864_JTT_0722;W.;Jütting;Erklärung alterthümlicher und seltener Ausdrücke in deutschen Schriftstellern;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1864;;;13;;;;28;417-432;;https://digital.slub-dresden.de/werkansicht/dlf/90306/1;;Leipzig;Theorie;Zeitschriftenartikel;;;;Lepizig
Z_E_1864_JTT_0723;W.;Jütting;Erklärung alterthümlicher und seltener Ausdrücke in deutschen Schriftstellern;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1864;;;13;;;;29;432-434;;https://digital.slub-dresden.de/werkansicht/dlf/90306/1;;Leipzig;Erläuterung;Zeitschriftenartikel;;;;Lepizig
Z_E_1867_KAL_0724;Wilhelm;Kallina;Göthe’s Hermann und Dorothea;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1867;;;16;;;;8;117-135;;https://digital.slub-dresden.de/werkansicht/dlf/91515/1;;Leipzig;Erläuterung;Zeitschriftenartikel;;;;Lepizig
Z_E_1872_KAL_0725;Wilh.;Kallina;Goethe’s Torquato Tasso;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1872;;;21;;;;37;539-558;;https://digital.slub-dresden.de/werkansicht/dlf/90320/1;;Leipzig;Erläuterung;Zeitschriftenartikel;;;;Lepizig
Z_E_1872_KAL_0726;Wilh.;Kallina;Goethe’s Torquato Tasso;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1872;;;21;;;;18;255-279;;https://digital.slub-dresden.de/werkansicht/dlf/90320/1;;Leipzig;Erläuterung;Zeitschriftenartikel;;;;Lepizig
Z_E_1873_KAL_0727;Wilh;Kallina;Lessing’s Minna von Barnhelm;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1873;;;22;;;;34;504-533;;https://digital.slub-dresden.de/werkansicht/dlf/92122/1;;Leipzig;Erläuterung;Zeitschriftenartikel;;;;Lepizig
Z_M_1890_KLK_0728;Georg;Kälker;Max von Schenkendorf;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1890;;;39;;;;26;403-407;;https://digital.slub-dresden.de/werkansicht/dlf/89480/1;;Leipzig;Methodik;Zeitschriftenartikel;;;;Lepizig
Z_E_1872_KAL_0729;Wilh.;Kallina;Walther von der Vogelweide;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1872;;;21;;;;23;328-354;;https://digital.slub-dresden.de/werkansicht/dlf/90320/1;;Leipzig;Erläuterung;Zeitschriftenartikel;;;;Lepizig
Z_E_1872_KAL_0730;Wilh;Kallina;Walther von der Vogelweide;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1872;;;21;;;;32;467-479;;https://digital.slub-dresden.de/werkansicht/dlf/90320/1;;Leipzig;Erläuterung;Zeitschriftenartikel;;;;Lepizig
Z_E_1855_KEL_0731;[unknown];Kellner;Drei Fabeln von Lessing;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1855;;;4;;;;2;19-25;;https://digital.slub-dresden.de/werkansicht/dlf/90560/1;;Leipzig;Erläuterung;Zeitschriftenartikel;;;;Lepizig
Z_E_1855_KEL_0732;[unknown];Kellner;Der Reim;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1855;;;4;;;;6;84-87;;https://digital.slub-dresden.de/werkansicht/dlf/90560/1;;Leipzig;Erläuterung;Zeitschriftenartikel;;;;Lepizig
Z_E_1855_KEL_0733;[unknown];Kellner;Der Reim;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1855;;;4;;;;21;295-301;;https://digital.slub-dresden.de/werkansicht/dlf/90560/1;;Leipzig;Erläuterung;Zeitschriftenartikel;;;;Lepizig
Z_M_1857_KEL_0734;L.;Kellner;Der Rhythmus;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1857;;;6;;;;2;24-26;;https://digital.slub-dresden.de/werkansicht/dlf/90561/1;;Leipzig;Methodik;Zeitschriftenartikel;;;;Lepizig
Z_T_1854_KEL_0735;L.;Kellner;Zwei Bemerkungen über didaktische Poesie im Allgemeinen und über ein didaktisches Gedicht von Schiller im Besondern;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1854;;;3;;;;1;14-16;;https://digital.slub-dresden.de/werkansicht/dlf/90552/1;;Leipzig;Theorie;Zeitschriftenartikel;;;;Lepizig
Z_M_1885_KIL_0736;Robert;Kilian;Beiträge zum Unterrichte in der Litteraturgeschichte;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1885;;;34;;;;37;587-605;;https://digital.slub-dresden.de/werkansicht/dlf/89769/1;;Leipzig;Methodik;Zeitschriftenartikel;;;;Lepizig
Z_E_1886_KIL_0737;Robert;Kilian;Beiträge zum Unterricht in der Litteraturgeschichte;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1886;;;35;;;;42;661-666;;https://digital.slub-dresden.de/werkansicht/dlf/89772/1;;Leipzig;Erläuterung;Zeitschriftenartikel;;;;Lepizig
Z_E_1873_KNA_0738;F.;Knauth;Der Frühling und seine Diener;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1873;;;22;;;;28;421-432;;https://digital.slub-dresden.de/werkansicht/dlf/92122/1;;Leipzig;Erläuterung;Zeitschriftenartikel;;;;Lepizig
Z_E_1857_KRN_0739;Fr.;Körner;Correctur einer deutschen Arbeit;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1857;;;6;;;;7;87-90;;https://digital.slub-dresden.de/werkansicht/dlf/90561/1;;Leipzig;Erläuterung;Zeitschriftenartikel;;;;Lepizig
Z_M_1852_KRN_0740;Fr.;Körner;Die Bürgschaft;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1852;;;1;;;;19;261-265;;https://digital.slub-dresden.de/werkansicht/dlf/90300/1;;Leipzig;Methodik;Zeitschriftenartikel;;;;Lepizig
Z_E_1852_KRN_0741;Fr.;Körner;Erklärung eines Prosastückes;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1852;;;1;;;;20;277-284;;https://digital.slub-dresden.de/werkansicht/dlf/90300/1;;Leipzig;Erläuterung;Zeitschriftenartikel;;;;Lepizig
Z_E_1864_KRE_0742;C. A.;Kretschmar;Aus der Logik der Sprache;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1864;;;13;;;;7;96-116;;https://digital.slub-dresden.de/werkansicht/dlf/90306/1;;Leipzig;Erläuterung;Zeitschriftenartikel;;;;Lepizig
Z_E_1861_KRE_0743;C. A.;Kretschmar;Männliche und weibliche Charakterzüge aus Lessing’s Minna von Barnhelm;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1861;;;10;;;;29;420-434;;https://digital.slub-dresden.de/werkansicht/dlf/92121/1;;Leipzig;Erläuterung;Zeitschriftenartikel;;;;Lepizig
Z_E_1878_KRI_0744;Th.;Kriebitzsch;Aufsätze;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1878;;;30;;;;6;90;;https://digital.slub-dresden.de/werkansicht/dlf/89763/1;;Leipzig;Erläuterung;Zeitschriftenartikel;;;;Lepizig
Z_E_1855_KRI_0745;[unknown];Kriebitzsch;Das Frühlingsmal;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1855;;;4;;;;31;422-425;;https://digital.slub-dresden.de/werkansicht/dlf/90560/1;;Leipzig;Erläuterung;Zeitschriftenartikel;;;;Lepizig
Z_E_1854_KRI_0746;[unknown];Kriebitzsch;Der Gast, von Leopold Schefer;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1854;;;3;;;;32;437-444;;https://digital.slub-dresden.de/werkansicht/dlf/90552/1;;Leipzig;Erläuterung;Zeitschriftenartikel;;;;Lepizig
Z_E_1855_KRI_0747;[unknown];Kriebitzsch;Das Hirtenbüblein;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1855;;;4;;;;27;365-370;;https://digital.slub-dresden.de/werkansicht/dlf/90560/1;;Leipzig;Erläuterung;Zeitschriftenartikel;;;;Lepizig
Z_E_1858_KRI_0748;[unknown];Kriebitzsch;Der Rheinstrom;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1858;;;7;;;;32;463-465;;https://digital.slub-dresden.de/werkansicht/dlf/90302/1;;Leipzig;Erläuterung;Zeitschriftenartikel;;;;Lepizig
Z_E_1877_KRI_0749;Th.;Kriebitzsch;Hebel Lange Kriegsfuhr;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1877;;;26;;;;31;443-446;;https://digital.slub-dresden.de/werkansicht/dlf/92568/1;;Leipzig;Erläuterung;Zeitschriftenartikel;;;;Lepizig
Z_E_1877_KRI_0750;Th.;Kriebitzsch;Hebels Schneider in Pensa;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1877;;;26;;;;34;498-512;;https://digital.slub-dresden.de/werkansicht/dlf/92568/1;;Leipzig;Erläuterung;Zeitschriftenartikel;;;;Lepizig
Z_E_1862_KRI_0751;Ch.;Kriebitzsch;Salas y Gomez, von Chamisso;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1862;;;11;;;;37;591-606;;https://digital.slub-dresden.de/werkansicht/dlf/90305/1;;Leipzig;Erläuterung;Zeitschriftenartikel;;;;Lepizig
Z_L_1861_KRI_0752;K. Ch.;Kriebitzsch;Themata zu schriftlichen Uebungen im Anschluß an das Lesebuch;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1861;;;10;;;;30;434-441;;https://digital.slub-dresden.de/werkansicht/dlf/92121/1;;Leipzig;Lehrmittel;Zeitschriftenartikel;;;;Lepizig
Z_T_1882_KRI_0753;Th.;Kriebitzsch;Über den Aufsatz;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1882;;;31;;;;28;419-422;;https://digital.slub-dresden.de/werkansicht/dlf/89765/1;;Leipzig;Theorie;Zeitschriftenartikel;;;;Lepizig
Z_E_1858_KRI_0754;[unknown];Kriebitzsch;Zwei Lieder von Göthe;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1858;;;7;;;;32;465-473;;https://digital.slub-dresden.de/werkansicht/dlf/90302/1;;Leipzig;Erläuterung;Zeitschriftenartikel;;;;Lepizig
Z_M_1890_KRG_0755;Karl;Krüger;Schillers Taucher und Handschuh betrachtet als Seitenstücke;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1890;;;39;;;;29;464-468;;https://digital.slub-dresden.de/werkansicht/dlf/89480/1;;Leipzig;Methodik;Zeitschriftenartikel;;;;Lepizig
Z_M_1855_LAU_0756;[unknown];Lauckhard;Ueber die Betonung beim Lesen;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1855;;;4;;;;22;301-308;;https://digital.slub-dresden.de/werkansicht/dlf/90560/1;;Leipzig;Methodik;Zeitschriftenartikel;;;;Lepizig
Z_E_1854_LBE_0757;[unknown];Lüben;Der Taucher von Schiller;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1854;;;3;;;;18;249-258;;https://digital.slub-dresden.de/werkansicht/dlf/90552/1;;Leipzig;Erläuterung;Zeitschriftenartikel;;;;Lepizig
Z_E_1864_MEI_0758;Hermann;Meier;Erläuterungen zu einem Gedichte von Ad. Bube;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1864;;;13;;;;13;178-196;;https://digital.slub-dresden.de/werkansicht/dlf/90306/1;;Leipzig;Erläuterung;Zeitschriftenartikel;;;;Lepizig
Z_E_1858_MIT_0759;[unknown];Mitzenius;Zwei Gedichte v. Vogl;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1858;;;7;;;;36;531-536;;https://digital.slub-dresden.de/werkansicht/dlf/90302/1;;Leipzig;Erläuterung;Zeitschriftenartikel;;;;Lepizig
Z_E_1855_MOR_0760;[unknown];Mors;Des Sängers Fluch von Uhland;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1855;;;4;;;;27;371-375;;https://digital.slub-dresden.de/werkansicht/dlf/90560/1;;Leipzig;Erläuterung;Zeitschriftenartikel;;;;Lepizig
Z_T_1852_NIE_0761;Eduard;Niemeyer;Beiträge zur Methodik der deutschen Aufsätze;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1852;;;1;;;;27;397-400;;https://digital.slub-dresden.de/werkansicht/dlf/90300/1;;Leipzig;Theorie;Zeitschriftenartikel;;;;Lepizig
Z_M_1852_OST_0762;[unknown];Osterwald;Erklärung Rückert’scher Gedichte;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1852;;;1;;;;28;416-419;;https://digital.slub-dresden.de/werkansicht/dlf/90300/1;;Leipzig;Methodik;Zeitschriftenartikel;;;;Lepizig
Z_L_1853_OTT_0763;[unknown];Ottenbacher;Dispositionsprobe;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1853;;;2;;;;12;169-173;;https://digital.slub-dresden.de/werkansicht/dlf/90301/1;;Leipzig;Lehrmittel;Zeitschriftenartikel;;;;Lepizig
Z_M_1854_OTT_0764;[unknown];Ottenbacher;Eine Dispositionsprobe;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1854;;;3;;;;7;102-105;;https://digital.slub-dresden.de/werkansicht/dlf/90552/1;;Leipzig;Methodik;Zeitschriftenartikel;;;;Lepizig
Z_E_1855_OTT_0765;[unknown];Ottenbacher;Eine Lesebuchstunde in einem Schullehrerseminar;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1855;;;4;;;;18;259-270;;https://digital.slub-dresden.de/werkansicht/dlf/90560/1;;Leipzig;Erläuterung;Zeitschriftenartikel;;;;Lepizig
Z_L_1854_OTT_0766;[unknown];Otto;Uebungen in mehrseitiger Auffassung von Erzählungen;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1854;;;3;;;;27;369-375;;https://digital.slub-dresden.de/werkansicht/dlf/90552/1;;Leipzig;Lehrmittel;Zeitschriftenartikel;;;;Lepizig
Z_M_1854_OTT_0767;[unknown];Ottenbacher;Zweite Dispositionsprobe;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1854;;;3;;;;12;173-175;;https://digital.slub-dresden.de/werkansicht/dlf/90552/1;;Leipzig;Methodik;Zeitschriftenartikel;;;;Lepizig
Z_E_1857_PET_0768;K.;Peter;Benutzung deutscher Gedichte beim Unterrichte im schriftlichen Gedankenausdruck;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1857;;;6;;;;7;90-95;;https://digital.slub-dresden.de/werkansicht/dlf/90561/1;;Leipzig;Erläuterung;Zeitschriftenartikel;;;;Lepizig
Z_E_1862_PET_0769;L.;Peters;Christian Ewald von Kleist und sein Denkmal;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1862;;;11;;;;32;498-510;;https://digital.slub-dresden.de/werkansicht/dlf/90305/1;;Leipzig;Erläuterung;Zeitschriftenartikel;;;;Lepizig
Z_E_1859_PFE_0770;Fr. W.;Pfeiffer;Die hohle Weide;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1859;;;8;;;;9;131-136;;https://digital.slub-dresden.de/werkansicht/dlf/92119/1;;Leipzig;Erläuterung;Zeitschriftenartikel;;;;Lepizig
Z_M_1855_PFL_0771;[unknown];Pflücker;Der Epheu, ein Sinnbild dem Menschen;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1855;;;4;;;;14;198-201;;https://digital.slub-dresden.de/werkansicht/dlf/90560/1;;Leipzig;Methodik;Zeitschriftenartikel;;;;Lepizig
Z_E_1886_POL_0772;[unknown];Polack;Zwei Gedichte Uhlands;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1886;;;36;;;;1;15-19;;https://digital.slub-dresden.de/werkansicht/dlf/89774/1;;Leipzig;Erläuterung;Zeitschriftenartikel;;;;Lepizig
Z_M_1865_RAM_0773;[unknown];Ramcke;Benutzung des Gedichtes: Heinrich der Vogelsteller von Vogel;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1865;;;14;;;;24;383-392;;https://digital.slub-dresden.de/werkansicht/dlf/90309/1;;Leipzig;Methodik;Zeitschriftenartikel;;;;Lepizig
Z_M_1865_RAM_0774;[unknown];Ramcke;Benutzung des Gedichtes: Graf Eberhard im Bart von Kerner;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1865;;;14;;;;24;380-383;;https://digital.slub-dresden.de/werkansicht/dlf/90309/1;;Leipzig;Methodik;Zeitschriftenartikel;;;;Lepizig
Z_T_1868_RAM_0775;C;Ramcke;Das Lesebuch in der Oberklasse einer Bürgerschule;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1868;;;17;;;;2;27-33;;https://digital.slub-dresden.de/werkansicht/dlf/90319/1;;Leipzig;Theorie;Zeitschriftenartikel;;;;Lepizig
Z_L_1873_RAM_0776;[unknown];Ramcke;Material zu Stilübungen;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1873;;;22;;;;35;533-555;;https://digital.slub-dresden.de/werkansicht/dlf/92122/1;;Leipzig;Lehrmittel;Zeitschriftenartikel;;;;Lepizig
Z_E_1862_REU_0777;F.;Reuling;Die Kuh;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1862;;;11;;;;23;354-360;;https://digital.slub-dresden.de/werkansicht/dlf/90305/1;;Leipzig;Erläuterung;Zeitschriftenartikel;;;;Lepizig
Z_M_1859_REU_0778;F.;Reuling;Das Mädchen aus der Fremde;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1859;;;8;;;;8;122-131;;https://digital.slub-dresden.de/werkansicht/dlf/92119/1;;Leipzig;Methodik;Zeitschriftenartikel;;;;Lepizig
Z_E_1863_REU_0779;J.;Reuper;Friedrich Rückert;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1863;;;12;;;;24;348-353;;https://digital.slub-dresden.de/werkansicht/dlf/90308/1;;Leipzig;Erläuterung;Zeitschriftenartikel;;;;Lepizig
Z_E_1890_RIC_0780;Albert;Richter;Gottsched und die deutsche Sprachlehre;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1890;;;26;;;;;180-188;;https://digital.slub-dresden.de/werkansicht/dlf/92568/1;;Leipzig;Erläuterung;Zeitschriftenartikel;;;;Lepizig
Z_E_1865_RIC_0781;[unknown];Richter;Inhalt und Form einer Periode;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1865;;;14;;;;32;503-509;;https://digital.slub-dresden.de/werkansicht/dlf/90309/1;;Leipzig;Erläuterung;Zeitschriftenartikel;;;;Lepizig
Z_E_1877_RIC_0782;Albert;Richter;Ueber deutsche Kinderreime;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1877;;;26;;;;44;641-646;;https://digital.slub-dresden.de/werkansicht/dlf/92568/1;;Leipzig;Erläuterung;Zeitschriftenartikel;;;;Lepizig
Z_L_1877_RIC_0783;Albert;Richter;Ueber deutsche Kinderreime;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1877;;;27;;;;1;14-17;;https://digital.slub-dresden.de/werkansicht/dlf/91024/1;;Leipzig;Lehrmittel;Zeitschriftenartikel;;;;Lepizig
Z_M_1885_ROT_0784;Richard;Rother;Die Lektüre unserer Jugend mit besonderer Berücksichtigung der Schülerbibliotheken;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1885;;;34;;;;41;641-652;;https://digital.slub-dresden.de/werkansicht/dlf/89769/1;;Leipzig;Methodik;Zeitschriftenartikel;;;;Lepizig
Z_M_1853_SAN_0785;J.;Sanders;Erklärung des Gedichts „Schwäbische Kunde“ von Ludwig Uhland;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1853;;;2;;;;12;165-169;;https://digital.slub-dresden.de/werkansicht/dlf/90301/1;;Leipzig;Methodik;Zeitschriftenartikel;;;;Lepizig
Z_E_1854_SAN_0786;D.;Sanders;Erklärung eines Goetheschen Gedichtes;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1854;;;3;;;;2;23-30;;https://digital.slub-dresden.de/werkansicht/dlf/90552/1;;Leipzig;Erläuterung;Zeitschriftenartikel;;;;Lepizig
Z_E_1856_SAN_0787;Dan.;Sanders;Erklärung eines Goetheschen Gedichtes;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1856;;;5;;;;38;529-536;;https://digital.slub-dresden.de/werkansicht/dlf/90562/1;;Leipzig;Erläuterung;Zeitschriftenartikel;;;;Lepizig
Z_E_1858_SAN_0788;Dan.;Sanders;Vergleichung der Schiller’schen Ballade Der Taucher mit einem serbischen Volkslied;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1858;;;7;;;;28;403-411;;https://digital.slub-dresden.de/werkansicht/dlf/90302/1;;Leipzig;Erläuterung;Zeitschriftenartikel;;;;Lepizig
Z_E_1858_SCH_0789;[unknown];Schäfer;Des Bauernknaben Beschreibung der Stadt;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1858;;;7;;;;6;94-107;;https://digital.slub-dresden.de/werkansicht/dlf/90302/1;;Leipzig;Erläuterung;Zeitschriftenartikel;;;;Lepizig
Z_M_1855_SCH_0790;Jos.;Schröder;Declamatorisches;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1855;;;4;;;;11;153-162;;https://digital.slub-dresden.de/werkansicht/dlf/90560/1;;Leipzig;Methodik;Zeitschriftenartikel;;;;Lepizig
Z_E_1857_SCH_0791;[unknown];Schröder;Die Kraniche des Ibycus;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1857;;;6;;;;12;156-168;;https://digital.slub-dresden.de/werkansicht/dlf/90561/1;;Leipzig;Erläuterung;Zeitschriftenartikel;;;;Lepizig
Z_M_1858_SCH_0792;[unknown];Schroeder;Der Ring des Polykrates;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1858;;;7;;;;7;107-113;;https://digital.slub-dresden.de/werkansicht/dlf/90302/1;;Leipzig;Methodik;Zeitschriftenartikel;;;;Lepizig
Z_E_1859_SCH_0793;E.;Scholze;Ueber die Benutzung eines und desselben Gegenstandes zu Uebungen im Schriftlichen Gedankenausdrucke auf zehn verschiedenen Unterrichtsstufen;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1859;;;8;;;;3;38-44;;https://digital.slub-dresden.de/werkansicht/dlf/92119/1;;Leipzig;Erläuterung;Zeitschriftenartikel;;;;Lepizig
Z_M_1860_SEI_0794;[unknown];Seibert;Gruppierung und Darstellung der Charaktere in König Karls Meerfahrt von Ludwig Uhland;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1860;;;9;;;;10;151-158;;https://digital.slub-dresden.de/werkansicht/dlf/92120/1;;Leipzig;Methodik;Zeitschriftenartikel;;;;Lepizig
Z_L_1861_SEI_0795;[unknown];Seibert;Schiller in der Schule;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1861;;;10;;;;23;331-339;;https://digital.slub-dresden.de/werkansicht/dlf/92121/1;;Leipzig;Lehrmittel;Zeitschriftenartikel;;;;Lepizig
Z_E_1861_SEI_0796;[unknown];Seibert;Schiller in der Schule;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1861;;;10;;;;23;322-331;;https://digital.slub-dresden.de/werkansicht/dlf/92121/1;;Leipzig;Erläuterung;Zeitschriftenartikel;;;;Lepizig
Z_M_1867_SEY_0797;C.;Seydel;Beschreibende und schildernde Briefe nach Sprachstücken;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1867;;;16;;;;15;225-233;;https://digital.slub-dresden.de/werkansicht/dlf/91515/1;;Leipzig;Methodik;Zeitschriftenartikel;;;;Lepizig
Z_M_1865_SEY_0798;C.;Seydel;Benutzung von Sprachstücken zu deutschen Ausarbeitungen und Diktaten;Der practische Schulmann. Archiv für Materialien zum Unterricht in den Real-, Bürger- und Volksschulen;1865;;;14;;;;41;655-662;;https://digital.slub-dresden.de/werkansicht/dlf/90309/1;;Leipzig;Methodik;Zeitschriftenartikel;;;;Lepizig
