,0 Allgemeiner Diskurs der Literaturvermittlung (Verordnungen Verfächerung),1 Allgemeiner Diskurs der Literaturvermittlung,2 Literaturvermittlung (Oberstufe),3 Kanon Poetologie,4 Goethes und Lessings Dramen,5 Lyrik (Ästhetik),6 Handlung,7 Interdiskurs (Pädagogik Religion Staat Ästhetik),8 Lyrik (Deklamation),9 Jugendliteratur,10 Mittelalterliche Literatur (Handlung) ,11 Handlung (Robinson),12 Literatur (Patriotisch),13 Literaturvermittlung (Idealistische Poetologie),14 Rauschen,15 Lesebuch Kanon,16 Schiller (Wallenstein Wilhelm Tell ),17 Diskurs der Literaturvermittlung (Methode),18 Prosa (Unterstufe),19 Handlung (Figuren),20 Schiller (Maria Stuart) ,21 Lesebuch (Form),22 Religion Schiller (Johanna) Nation,23 Literaturvermittlung (Patriotisch) ,24 Lyrik (Unterstufe),25 Rauschen (Praxis),26 Mittelalterliche Literatur ,27 Handlung (Idylle Natur),28 Mittelaterliche Literatur (Nibelungen),29 Rauschen
Z_M_1887_SCH_0506,0.0003433005095265414,4.993250207629073e-05,0.21656314035654645,0.00031957816528765243,7.54383266314522e-05,0.0031877484280413916,0.20714833652447193,0.033118867167368025,0.0001294384650658319,5.061913041603002e-05,0.0002527947159889068,0.00014447318153669255,0.0001191041628661539,0.11220425659587183,5.963969987921954e-05,6.069626673065494e-05,0.1817444420302313,0.0016520808047895434,0.0001883125613510268,0.08180687624139818,9.388057911257968e-05,0.001944165323121263,0.09333980056952217,0.0003143274534710128,5.415047425135521e-05,0.00036894994327527867,4.138467744873865e-05,0.00010045957827094947,0.0029247463377206993,0.061599059227730915
Z_M_1887_SCH_0507,0.004686268522814253,7.301922035601e-05,0.11166519105643292,0.031849138562744884,0.0022024379275763077,0.16575487473378073,0.15856885372655624,0.004497136930492089,0.042031686385690284,7.402331716584943e-05,0.027567237121758816,0.00021127158943574516,0.00017417298857473656,0.0008974881070175557,8.721462386950621e-05,8.875970341765187e-05,7.62891750516962e-05,0.0003238144107047388,0.006551740621795849,0.24725030619137583,0.033611207819415574,0.01748790707454321,0.14277261373098796,0.0004596594329255844,7.91874079472502e-05,0.00053953709684312,6.051923609545518e-05,0.00014690792124597682,9.278766203929833e-05,0.0001187477013449144
Z_M_1888_DIE_1031,0.10263358617372126,1.4726690800198607e-05,0.22125641772009152,0.017815892115676905,0.011414730938223322,0.006847381664744816,0.2577204616772734,0.009345868700694064,3.817554044787052e-05,0.011407410963990597,0.005981770008348069,0.013122866599649563,0.003832621545940884,0.026341521227024267,1.7589653692818775e-05,1.7901269027196676e-05,1.5386183074961916e-05,0.03508664049568107,5.553939317066189e-05,0.032566337888361864,2.768838338247456e-05,0.09424491322373657,0.03217027196544462,0.10093726601722723,1.597070560905215e-05,0.0005307588996723086,1.2205664112772622e-05,0.001295460047683521,1.871363734457627e-05,0.015213925006151546
Z_M_1888_SCH_0995,0.0037455477794659953,2.4948120295049027e-05,0.4727531972532693,0.015170566193361289,3.769177127921884e-05,0.03733293851497957,0.2414562077610095,0.05371723861615518,6.467223277405533e-05,0.0014549000566857107,0.00012630556695933354,7.218413182818041e-05,0.005063139884497923,0.051057755316621385,2.9798194464080006e-05,3.0326094245050282e-05,2.6065349741071524e-05,0.010832702624303308,0.0008088923392051467,0.002989098535956007,4.690620104498262e-05,0.002400985596874838,0.062361705719796656,0.03303805363825041,2.7055574815631614e-05,0.0008991454398237272,2.0677311739464753e-05,0.001479802183295426,0.00289092005026735,4.0571946995181005e-05
Z_M_1889_BTT_1001,0.048178423280644075,4.077415048811391e-05,0.44437064261269715,0.09255240284243685,6.160183357009978e-05,0.0002665765655089222,0.0593391690906938,0.0001747225268561172,0.0024421897080116636,4.1334841142292585e-05,0.0002064284657032232,0.001286220761650773,0.002433750868066581,0.023866081552761,4.870090615979585e-05,4.956368318898133e-05,4.2600102945578764e-05,0.0013490650088011217,0.00015377328185151777,0.00021227166342364505,7.66615070640571e-05,0.1709832579452245,0.0002839202915600177,0.10423057594614994,4.421848484087648e-05,0.0003012791245009613,3.379412198529017e-05,8.203382150034725e-05,0.04678165593987669,6.630907069602297e-05
Z_M_1889_HES_1007,0.0021052600198389264,2.2678612137619702e-05,0.10745672136018562,0.00014514772857040817,3.426298460613536e-05,0.1638926578353711,0.20129733194942176,0.0013967394294151939,0.22813132914622863,2.2990468687004173e-05,0.033903340120225854,6.561760601046099e-05,5.409536877383826e-05,0.10034476031625032,2.7087479403662584e-05,0.0013271259895975482,0.0032725907906795172,0.03778777197846445,0.024127363521322175,0.06184710072018283,4.2639185949391074e-05,0.017777273683466613,0.0001579166725292426,0.013138349261890978,2.4594353408093316e-05,0.0014671303010111794,1.8796315211011377e-05,4.5627271143648545e-05,2.8818376699808022e-05,3.688115331696444e-05
Z_M_1889_WET_0432,0.002403560779162944,2.589201435744832e-05,0.4305497400191806,0.036516292806791084,3.911781214686798e-05,0.0001692789225253961,0.3255182314372435,0.0001109506420065577,6.711905986145117e-05,0.0007680966027107847,0.015709903668328112,7.491516617570953e-05,6.17603077500619e-05,0.04853839724650865,3.092558756994243e-05,3.1473460056788206e-05,2.7051513370394767e-05,0.0008566704679032431,9.764765111788396e-05,0.0720941034960827,4.8680863189162395e-05,0.004717370779665534,0.023919445775488938,0.0009048399943454754,2.8079202893468905e-05,0.008351649395237828,2.1459622853345874e-05,5.2092339353643136e-05,3.290174102109316e-05,0.028232351625101383
Z_M_1890_KLK_0728,0.006510850240555445,3.1387161003692925e-05,0.007530845076452881,0.022683221203928555,4.741991298999729e-05,0.036176944727572484,0.11042728769740812,0.0001344980585923836,8.136395682485192e-05,3.181876994281974e-05,0.021741948196116724,0.02706961904665659,0.3750802489265278,0.00038578340848501063,0.18619123931997758,3.815317512604162e-05,3.2792744273520826e-05,0.00013919095540259412,0.001017665210245285,0.03793372881220669,5.901256154206649e-05,0.0012220863661382298,0.054176165189720425,0.07304035551174656,3.4038543695583064e-05,0.00023191890633061566,0.03779634021522533,6.314806641845766e-05,3.988458481731785e-05,5.1043454076328e-05
Z_M_1890_KRG_0755,0.0004254758286772361,6.188476891029812e-05,0.0024365575159245637,0.023446372616754373,0.008958994927487505,0.030547292036479066,0.12020443249410658,0.002038284075453125,0.00016042195294888276,6.273575442804976e-05,0.16698468782328865,0.009044554550276673,0.00014761394459994953,0.004306832829286206,0.0018470153725829933,7.522503948641354e-05,0.18624013601741293,0.002047536866254612,0.00023338865183061003,0.2875643433027868,0.00011635263008992273,0.0024095372100710892,0.09617830831596981,0.0003895675364013547,0.05326010665294243,0.00045726492824599784,5.129086454408792e-05,0.0001245064342384651,7.863878845915669e-05,0.00010064027006218613
Z_M_1890_SAH_1025,4.8654167617706795e-05,7.076669734460494e-06,0.07469087010365548,0.045463119517822274,1.0691475505783433e-05,0.10264189437802825,0.21001555818752737,0.00023308260628556062,0.045233413864581865,7.1739819417124325e-06,0.009768218843783105,2.0475420792249586e-05,1.68800037962323e-05,0.019349005217617763,8.452419597614771e-06,0.000616876635245618,7.3935779308942135e-06,0.0006396570008108892,2.6688544497438917e-05,0.030653323250357266,1.3305198522688755e-05,0.10185737344019356,0.024177497368797738,0.16691451200613386,7.67446064801154e-06,0.00025504748436464263,0.020281681032033684,1.4237605317684578e-05,0.14700865708387797,1.1508452980560257e-05
Z_M_1891_GEY_0452,0.07450269037257069,9.730186080482276e-06,0.5618575814704617,0.023201491566337155,1.4700424076540873e-05,6.36148038903672e-05,0.17390469941031766,0.08311984554812578,2.5223257371285903e-05,9.86398713662779e-06,0.000606832772683973,2.815302421343717e-05,0.009780710335498068,0.046398027693307066,1.1621796494841916e-05,0.003636042302697592,1.0165924335542332e-05,4.314993307703112e-05,3.669586315618975e-05,5.0655691412324274e-05,1.8294206501271647e-05,0.0009364247228993116,6.775364381188222e-05,0.007309681212716185,0.01367105337525302,7.18960887833507e-05,8.064498987888069e-06,0.0005771477143560943,1.2364432449612755e-05,1.5823740996988772e-05
Z_M_1891_RAU_0454,0.11207664381560999,2.9805719728555498e-05,0.14635056769907331,0.014708466892495739,4.503066193103775e-05,0.00019486626459761677,0.19709353270113913,0.03599499064245046,0.0017852296391111283,0.2203577267811941,0.02577037632188885,0.004356151969896387,7.109568215646132e-05,0.00036634572167511996,3.560014229968332e-05,0.00174419603150275,3.114048272259334e-05,0.11371186382855818,0.0001124075740570633,0.014672873852902949,5.6039215193117276e-05,0.010554320193993537,0.007893387863879405,0.08473190596334035,0.0008863061141208204,0.002782181483024085,2.4703350439141597e-05,5.996635276593845e-05,0.0034538054072566706,4.847163099578914e-05
Z_R_1877_GEB_0339,0.13452397858472734,1.336738242318045e-05,0.09359466602300513,8.55539652904124e-05,2.0195522345479274e-05,8.739436269198437e-05,0.09069124052279619,5.728096861542172e-05,0.12987075744153687,1.3551199039977762e-05,0.00619563321802095,3.86767773932871e-05,3.1885261643650414e-05,0.024293133903999748,1.59660870723276e-05,0.047890919143750585,1.3966002001842034e-05,0.04563596564652314,0.006944365485278688,6.959106366705727e-05,2.513268013667949e-05,0.32070626496664223,0.01234899589569822,0.001999135110413774,1.4496571724134657e-05,9.877123680355641e-05,0.04941773870316868,2.689393771550748e-05,0.003463962579076426,0.031810519756797564
Z_R_1877_HLS_0610,0.0006955729771824084,0.00010116996090472491,0.09963991143733146,0.055722519316140015,0.00015284818982956203,0.0006614372191154639,0.17911953621555038,0.0004335264131710373,0.00026225972874881833,0.00010256116221447229,0.015005620020689059,0.00029272208521648744,0.00024132104340271633,0.021534285803786662,0.00012083804845051314,0.0001229787949103967,0.00010570056513618417,0.00044865298631867074,0.0003815465614089101,0.026614857483328355,0.003088899461597012,0.302503673570152,0.0007044709565575988,0.15136847871570372,0.00010971613949190039,0.06741729233194155,8.38509192498804e-05,0.00020354460889319232,0.07259567936552977,0.00016452791804702044
Z_R_1877_KLI_0337,0.10509212436693824,3.327221459924407e-05,0.1366790852759182,0.00021294893815730352,5.026786338194257e-05,0.0002175297973976891,0.06653426458418661,0.0001425757579075396,0.0010395538695567317,0.10775700797783155,0.00016844819887228618,9.626881289825939e-05,0.03821149821154528,0.02233492981661666,3.9740545947088084e-05,4.0444582747921635e-05,3.476221454493265e-05,0.0068206739315774334,0.00012548091308205723,0.00017321632098328795,6.255674450606466e-05,0.3330450473873656,0.02978408625680043,0.029761853921689566,3.608283432681073e-05,0.06125726173799707,0.003840789813179001,6.694061999283831e-05,4.2279977634403275e-05,0.05629900651181797
Z_R_1877_MLL_0336,0.011211905864477761,0.045344877686938616,0.03671358250408676,0.13377683377564595,2.4389720521727487e-05,0.00010554438972999001,0.22331033539152556,0.000994253265344946,0.011142762821047272,1.636550675270568e-05,8.173023909266191e-05,0.012072699854016088,3.850718030201736e-05,0.0372014702094198,1.9281917786434708e-05,0.05644927217579612,1.686645583133741e-05,7.159077879661246e-05,6.0882722976086134e-05,8.404370853171863e-05,3.0352225310616867e-05,0.12643892601198906,0.00011241120856761863,0.012590152991147225,0.0014051215254464763,0.032496951274151135,1.3379945737499234e-05,3.2479260174065436e-05,2.0514037573723803e-05,0.2581225153512824
Z_R_1877_ON_0338,0.00028297888401941667,4.1158819523259524e-05,0.036998549434972175,0.01677316942941899,0.0024207179390626377,0.0002690914860902018,0.14480624113298807,0.00017637088359732112,0.12628831428924225,4.172479981144347e-05,0.029690062755501987,0.0012983551481050707,9.817626876351997e-05,0.018194900139188463,4.916035731595585e-05,5.003127390423427e-05,4.300199827144108e-05,0.00018252480407550677,0.00015522400048704742,0.00021427426396787298,7.738474243750126e-05,0.2150499669141553,0.0002865988352771821,0.094600494515725,4.463564820775764e-05,0.053371157700512,0.054280416679685285,8.280774003912943e-05,0.02245838369675694,0.18167412541889708
Z_R_1877_VOI_0332,0.0658840425926661,1.752123583689711e-05,0.12067073545192653,0.03424895909903298,2.6471189247257094e-05,0.008648756671056307,0.0972866135757235,0.03822799682371962,4.5419752235113365e-05,1.776217263302417e-05,8.870526516767918e-05,5.069541041511698e-05,0.007571974262124973,0.011761632864870274,2.0927476160297296e-05,0.0893794437189325,1.8305873732505253e-05,0.01815013440291864,0.06733569372733346,0.004609324650920403,3.2942546412410385e-05,0.27327474949594077,0.00012200461144503345,0.06938796036662206,1.9001315587754744e-05,0.001133488057006506,1.4521817723161303e-05,0.0015412872668199725,0.004540373227666212,0.08587255507812294
Z_R_1877_VOI_0333,0.08265647404937661,0.0002566626294222881,0.002751643136657764,0.3105024596463842,0.00038776745541136467,0.0016780298651673446,0.005834375018572338,0.0010998326789241162,0.0006653385152104381,0.0002601920306696777,0.0012994132841699013,0.0007426198390290169,0.0006122182215035195,0.010508475522455235,0.0003065594863555797,0.00766579440994242,0.00026815652330659193,0.0011382079634799378,0.0009679626523772813,0.001336194687907423,0.0004825641673214506,0.5615286798906873,0.0017872040914593593,0.0016157033465741186,0.0002783438147077365,0.001896473411677903,0.0002127251727854048,0.0005163814837534263,0.00032614872085514924,0.0004173982838551322
Z_R_1877_VOI_0335,0.006488246130255442,0.0009437048719131537,0.010117324207560806,0.03307859055431863,0.0014257550375165527,0.27655670570722724,0.15664544299337765,0.11219864787909305,0.0024463366548095927,0.0009566818805240096,0.0047777218275210295,0.0027304869495355833,0.002251022361951641,0.25494737875932383,0.0011271671355355957,0.0011471358381589512,0.0009859659664881025,0.004184997258089692,0.0035590341801395677,0.004912960798543158,0.0017743064377428268,0.06378265608167166,0.03360993323746057,0.00594066663760274,0.001023422905772557,0.006973010453771897,0.0007821543104581053,0.0018986469634505127,0.0011991934218551251,0.0015347025583307302
Z_R_1878_HEN_0613,0.0008190260989224403,0.00011912601714859754,0.01834290868825891,0.045133447786877,0.0001799763083818502,0.000778831787641716,0.3098918997911413,0.000510470444665073,0.00030880665233961935,0.00012076413452652348,0.034734654299436056,0.0003446755917609923,0.0002841516839349381,0.011703657821685311,0.0001422848768862834,0.0001448055717369125,0.00012446073145058872,0.017594057534739783,0.0004492649973462974,0.0006201742406512653,0.0002239747461522805,0.30158277367760344,0.0008295033278761511,0.034881455473735196,0.00012918900627923084,0.03159861542863162,0.07860130176098085,0.00023967053414550234,0.10937234198278517,0.00019372900227914444
Z_R_1878_JON_0340,0.0015577719028162195,4.384764052686799e-05,0.16127732782868642,0.13721805217599986,6.624528094006719e-05,0.0002866706792758243,0.09019449884278435,0.0001878928305757437,0.003882584640008515,4.445059514289041e-05,0.0002219887122186986,0.00012686742835588388,0.00010458992242426414,0.003051549856824789,5.2371902322035047e-05,0.030204657885497935,4.5811230350705265e-05,0.00019444877401833752,0.00016536446509725914,0.0002282723608074573,8.244012845767609e-05,0.31578389357414133,0.0003053217475674028,0.05178459317276149,4.7551603276461046e-05,0.014143361556706322,3.634146867545622e-05,8.821739933591113e-05,0.0101061712049144,0.1784668431894894
Z_R_1878_KRA_0161,0.059528566612572095,5.895770770322742e-05,0.25232805031289635,0.030783566267550064,8.907366196795546e-05,0.0054531626669830505,0.1770206190935668,0.007009580307604538,0.00015283422363345414,5.9768442821072096e-05,0.001987721603899297,0.00017058643676580573,0.0018298667353078692,0.05140169793244677,7.041946321085374e-05,7.166700252904516e-05,6.159795820454895e-05,0.06614161063768687,0.00022234970184383505,0.00030693590267337153,0.00011084931682118423,0.2641269510655435,0.02574905760002277,0.003749610987207764,6.393807039800772e-05,0.05111267853553942,4.886487988699511e-05,0.00011861745767593867,7.491928604971112e-05,9.588012898781066e-05
Z_R_1878_LSC_0612,0.04707142480144153,8.11705055688621e-05,0.10552526361485155,0.07261520630006324,0.00012263289155004038,0.005182018540451371,0.17627021983671629,0.00034782615135818486,0.028118428111838876,8.228669176336505e-05,0.002736611951244895,0.0025605239654666683,0.00019361627623688227,0.005649011934753462,9.695057106841998e-05,9.866813101298832e-05,8.480549200862456e-05,0.00035996247699217484,0.00030612176787127456,0.009725247292752714,0.00015261270220392147,0.34735926304980547,0.0005652099021389422,0.005162307548492991,8.802726058190489e-05,0.05874145911681654,0.05588329981505615,0.00016330755356558718,0.07452451199572126,0.0001320037506058308
Z_R_1878_NIE_0611,0.0011999036219214935,0.00017452403486255713,0.026873041775560515,0.23613573946714686,0.0002636719691491688,0.0011410174646307376,0.10397520484040153,0.0007478581405932708,0.0154536100216035,0.00017692393759763717,0.020885163614804886,0.0005049625298706305,0.00041629275938484013,0.0021450961118755674,0.00020845262360396746,0.00021214553508140153,0.0001823395892402471,0.00577435129387913,0.010658987768646187,0.0009085782718754782,0.0003281313128856938,0.471832346212908,0.0012152531510583532,0.0010986370233163566,0.00018926668728973817,0.09629713335115327,0.0001446476861664987,0.0003511262246311891,0.00022177280290871823,0.0002838201759526539
Z_R_1878_RUL_0123,0.005901740889544106,6.357565873546671e-05,0.1555130436701758,0.11334278428216366,9.605049036333314e-05,0.0004156501252088251,0.10527333639612112,0.05127573381892978,0.00016480519381333728,6.444989589944197e-05,0.00942959915194413,0.00018394787570970064,0.027474845731421085,0.07182173224848212,7.593517346304351e-05,0.001898826994953347,0.14032550835294147,0.003925028689271606,0.00023976557629262456,0.05497737412180445,0.00011953175609806586,0.0480140376430778,0.038695170621881186,0.08783444697300413,6.8946115820671e-05,0.06058079557241299,5.269229501735042e-05,0.00012790834825590294,8.07874516861603e-05,0.02196194888550733
Z_R_1878_VIE_0114,0.04829336740144373,9.776913794829973e-05,0.05427183624309317,0.16589923579262608,0.0001477102059045714,0.0006392030415109054,0.12267602062774179,0.0004189534454151521,0.005855935184428045,9.91135740986175e-05,0.0004949786297982505,0.0002828822475971533,0.00023320904912167372,0.015207920607447951,0.00011677608375758294,0.005721336171912458,0.00010214744615494058,0.000433571539595783,0.005971212196433054,0.0005089895753887331,0.00018382061599677625,0.49962720657144005,0.0006807902021145674,0.0006154613304254456,0.00010602803718823552,0.0007224135863447144,8.103227497491727e-05,0.0001967024674868866,0.070155379391943,0.00015899732066748727
Z_R_1879_DRA_0346,0.003970060792015234,3.268028433481641e-05,0.15952876877442246,0.03579021640267212,4.93735715524903e-05,0.003959034136774526,0.10842238944638463,0.00014003925989874457,0.08529198161710064,3.31296751812983e-05,0.004847169303130864,0.0010308997172202218,7.795239064886329e-05,0.12025365524271407,0.016893217932600065,0.020639283753536096,3.4143776394797e-05,0.00014492549991559697,0.047876770985238556,0.011406257639144875,6.144382699326255e-05,0.11269732094813016,0.005845622203949494,0.007696472548479039,3.544090165350879e-05,0.004923191647232389,2.7085825261931524e-05,6.574971102057493e-05,4.1527794509757996e-05,0.24818419439188893
Z_R_1879_GEM_0347,0.06369169384173166,8.471692714178281e-05,0.21693602198796375,0.012678597917215645,0.0001279908467468791,0.0005538692335113002,0.04804404978932782,0.000363023028082775,0.00021960904337563832,8.588188064125499e-05,0.0004288988263303708,0.0099542312656315,0.0002020755673809116,0.0010412660420382708,0.00010118643968023167,0.00010297904155779665,8.8510729819499e-05,0.007657525017671139,0.046437787503319235,0.0004410393062577285,0.00015928050568259457,0.33098112081721676,0.0005899044950347994,0.000533297048357006,0.05106472116992008,0.000625971144319203,7.021444066340323e-05,0.00017044262592872,0.004962209224410786,0.20160188429304152
Z_R_1879_HEN_0345,0.0007361144908616926,0.08600084134460595,0.04102709877803874,0.00375288319146364,0.00016175695595778379,0.0006999891280400755,0.17422135532966174,0.0004587945267787565,0.0002775455531401924,0.0001085389458508123,0.0005420494537259449,0.02485086189173012,0.015593560506361506,0.004383604112588512,0.0001278811015232172,0.043077033964681266,0.00011186132906455756,0.00047480275317098497,0.00040378502616540777,0.0005573927937133714,0.00020130134613131014,0.21890317001873894,0.000745531089511051,0.05282378143291015,0.00011611095141813003,0.0007911127193550957,0.058373799569513975,0.0002154082189190083,0.07069165337385835,0.19957038010251973
Z_R_1879_HUM_0173,0.00012999114438168324,1.89070010286017e-05,0.004536431172923922,0.26989582154917763,2.8564811693946905e-05,0.0017487612081657803,0.2999990080090743,0.026625127049759778,4.901202804540308e-05,1.9166993662375244e-05,0.019055798230248572,5.470494123739536e-05,4.509893228223344e-05,0.13999524312141107,0.0005642991347335967,2.2982713258698873e-05,1.9753696412274492e-05,8.384586094483869e-05,0.007655335659005151,0.020683657200257236,0.03741398592415433,0.0018195934849159433,0.16264660155955207,0.002285886429460157,2.0504141186543524e-05,0.004473435266951101,1.5670357113211514e-05,3.8039138251067434e-05,2.4025679993091933e-05,3.0747560717930775e-05
Z_R_1879_HUM_0174,0.00013496272882830844,1.963010991954372e-05,0.07332696827243405,0.32127587537450786,0.009028613188950253,0.001815643564381144,0.27941385844865746,8.411756876714915e-05,0.0011757560081263369,1.9900046117861248e-05,0.02765868436634496,0.003993840368724555,4.6823766318892235e-05,0.030612752227860307,2.3446328854278927e-05,0.041081597993638995,0.006207291368869213,0.0006494873368139479,7.403186551524159e-05,0.0006646297873213314,0.024784036270298355,0.08456709219231621,0.013072688318970235,0.027120440166835933,2.1288333601336907e-05,0.03782817419649219,1.626967873675499e-05,3.949396649334176e-05,2.49445556406709e-05,0.015217661599663337
Z_R_1879_JON_0342,0.030260995354411166,4.5446285635240454e-05,0.1007497228572591,0.08232381982119684,6.866052365450025e-05,0.0015992328181674603,0.14296310295714693,0.0001947432323508201,0.031368458263777335,4.607122342837098e-05,0.0002300822188393084,0.00013149289944887577,0.00010840317590517038,0.010975468909564327,5.42813342654022e-05,5.5242973216514556e-05,4.748146615880543e-05,0.009316310905446884,0.02360938046121912,0.0028408157366615434,0.0013875562071480664,0.3767772819198699,0.00161856388745184,0.0393493981063599,0.006559837224296315,0.002940022181219265,3.7666445582560034e-05,9.143372551052658e-05,5.774992627837655e-05,0.1341912769585296
Z_R_1879_JON_0344,0.0035245368386980303,2.9012872112398783e-05,0.06598107429345174,0.2462404897156791,4.3832822949421834e-05,0.00018968272080928928,0.17273161934063153,0.00012432392253786906,0.0009064753829786845,2.9411831895731243e-05,0.0018094167451543572,8.394496100338036e-05,0.012538197816091473,0.029450918472614687,3.465316003539992e-05,3.5267069566551785e-05,3.031212971795432e-05,0.0001286618241077276,0.00010941747423928509,0.008463704244647605,5.454854298047518e-05,0.31202320804517913,0.00020202365985643383,0.03925214978716544,3.146369036103827e-05,0.020164764653795315,2.404622849459104e-05,5.83712166553839e-05,3.6867506380230314e-05,0.08566760303020979
Z_R_1879_LSC_0343,0.009295061797683772,0.0001448312580304745,0.01815132443436521,0.00507660183436864,0.0002188119420303382,0.000946889607310279,0.10288391516648719,0.0006206207380877641,0.00037544154515580555,0.00014682285152386437,0.09202559278729774,0.00041905035324796356,0.004495118816979521,0.04742631428860028,0.00017298738102228424,0.00017605199625131654,0.012600274117291648,0.017240884740016515,0.0005462082617398082,0.02150225831339588,0.00027230444724620645,0.1301287008842901,0.18359319796402282,0.029959285950784703,0.0001570656582918264,0.0010701543526336404,0.004269690280887192,0.0002913871025321823,0.31555761890978234,0.00023553221864269707
Z_R_1879_NAS_0149,0.25225450493805507,0.0001057688178573322,0.09507786864396357,0.30978279705681366,0.00015979617077375842,0.0006915040010598298,0.1993835252511095,0.00045323311209156063,0.00027418120194263744,0.00010722325864803414,0.0035659283995941415,0.0003060282779316086,0.0002522907121496299,0.0013000173879896628,0.00012633095261185284,0.00012856901043424722,0.00011050536860278665,0.00046904728999328334,0.00039889042554592613,0.0005506361907275873,0.00019886121182808022,0.11321438491829174,0.0037669434720447297,0.0006658196924107417,0.012236501717820899,0.0007815230105860314,0.0031181120689523804,0.00021279708395004955,0.00013440353481991782,0.00017200682139977648
Z_R_1879_NAS_0150,0.2946807987778076,0.0001057688178573322,0.06780382260412264,0.2794783014569904,0.00015979617077375842,0.0006915040010598298,0.18423127745119786,0.00045323311209156063,0.012395979441871943,0.00010722325864803414,0.0005354788396118151,0.0003060282779316086,0.0032827402721319564,0.010391366067936642,0.00012633095261185284,0.0031590185704165733,0.00011050536860278665,0.009560395969940263,0.00039889042554592613,0.0005506361907275873,0.00019886121182808022,0.12533618315822104,0.0007364939120624033,0.0036962692523930677,0.00011470347789159323,0.0007815230105860314,8.76625089700541e-05,0.00021279708395004955,0.00013440353481991782,0.00017200682139977648
Z_R_1879_ON_0614,0.0023999987347456194,0.0003490759217661918,0.0037423927529397216,0.002234156871484033,0.0005273860173307272,0.0022822170226064987,0.09794944819236164,0.0014958356307974326,0.0009048986056380855,0.00035387611023339645,0.01176887260590929,0.0010100056459890845,0.0008326519543356687,0.0643001098707448,0.00041693851386395686,0.0004243249261652852,0.0003647082777947152,0.041554411765308184,0.011318080704207732,0.1018332603994137,0.0006563149917782389,0.6336905190184566,0.002430700242628737,0.00219744937654373,0.00037856357937936626,0.00257931279585438,0.00028931845645032285,0.000702308484994302,0.010445176883917419,0.0005676856463612003
Z_R_1879_ON_0615,0.026600944321203072,0.00017718197656575922,0.05774162895367595,0.07220574708410558,0.00026768760357636333,0.0011583947726084745,0.1207883717979338,0.0007592477657616749,0.18829177595819582,0.0001796184290033958,0.0008970242944337058,0.0005126529374855734,0.00042263275654787517,0.0021777651962089704,0.00021162728617611808,0.00021537643943956078,0.00018511655917890376,0.0007857393854578435,0.051433747047966084,0.0009224156099896408,0.00033312864119827945,0.3622574661511223,0.0012337610432961732,0.036651242096798514,0.0001921491545760949,0.0013091929601977352,0.00014685062123865881,0.00035647375763012595,0.07129689673771,0.0002881426607179689
Z_R_1879_ON_0616,0.032644275277428005,0.0009188601007869479,0.11515834375800295,0.005880891462576073,0.0013882194067877187,0.006007398484546505,0.1261946186301608,0.1092448115578132,0.002381932330856939,0.0009314954657140259,0.030978783681498524,0.002658601845046532,0.0021917600469555532,0.1955817304572888,0.0010974923819798673,0.0011169353716805389,0.0009600085941096333,0.18836272883219915,0.0034653360418045896,0.0047836180450779,0.05438128293285519,0.08843030422497361,0.0063982455696863045,0.005784267632637224,0.0009964794103896322,0.006789433094005392,0.0007615626557924766,0.0018486615806679017,0.0011676224434817252,0.0014942986831963032
Z_R_1879_RIF_0617,0.00021618470978367646,3.144371525991333e-05,0.005742586658566679,0.00020124617062524216,4.750535550290473e-05,0.026332076981345858,0.08089610154120878,0.00013474040092037836,8.151056065629873e-05,3.187610188398361e-05,0.15421545962393213,0.028920221539342466,0.10638283728555425,0.03101754947766328,3.755657463997394e-05,0.0045427911785071,0.026159353527160898,0.0001394417535220697,0.0010194988676136606,0.0884532545445165,5.91188920102882e-05,0.07690105188848537,0.09211216307164943,0.14254232821992782,0.027962429274472133,0.031764321589773,2.60609414652061e-05,0.0018650895515271932,0.0423829074745388,0.02978129252794475
Z_R_1879_WEN_0110,0.11207748807729914,3.308298587224143e-05,0.35675817261108317,0.08552108496609914,4.9981975474826106e-05,0.006851464085863122,0.25857583679978113,0.0001417648882526266,8.575999064807207e-05,3.353791432001616e-05,0.0020632534547090505,0.00104360293904052,0.0019746762255236487,0.02884307604135819,3.9514529945131657e-05,0.03795547995391469,3.456451175642395e-05,0.008677646051799515,0.00012476726676390122,0.00017223118956626187,6.220096617057083e-05,0.03067244545802848,0.001178246483148613,0.009687075302797409,3.5877620790875406e-05,0.05711734739848363,2.7419589294204176e-05,6.655990928696602e-05,4.203951914849172e-05,5.380129377992738e-05
Z_R_1880_MLL_0348,0.002357893896459672,3.673958783272737e-05,0.14881742540796045,0.12550040269646562,5.550639186867886e-05,0.00024019907282965655,0.24610243030970735,0.010683926495905886,0.02851676888856825,3.724479869033167e-05,0.0022913010879125214,0.006422196761264095,8.7635060750186e-05,0.08676881000487432,4.388199871663343e-05,0.031624137185798776,3.8384864065005226e-05,0.00016292707489323958,0.0011912068240806672,0.00019126758815062432,6.907592527256253e-05,0.09406362257634297,0.00025582665400481153,0.0002312774366361909,3.984310864097791e-05,0.013955908219025863,3.0450226382286135e-05,7.391665440448273e-05,4.6686070361550245e-05,0.2000631071321336
